id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
412936;2022-02-05;sábado;00:20:00;SP;116;217.5;GUARULHOS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Múltipla;Não Informado;Sim;2;1
413105;2022-02-05;sábado;19:10:00;SP;116;215.0;GUARULHOS;Manobra de mudança de faixa;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Ignorado;Múltipla;Reta;Não;3;3
413788;2022-02-09;quarta-feira;03:50:00;SP;116;126.0;CACAPAVA;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
413898;2022-02-09;quarta-feira;17:30:00;SP;116;227.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;4;3
413906;2022-02-09;quarta-feira;17:50:00;SP;116;166.6;JACAREI;Transitar no acostamento;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;2;2
413951;2022-02-09;quarta-feira;22:20:00;SP;116;212.6;GUARULHOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;2
414015;2022-02-10;quinta-feira;11:50:00;SP;116;210.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;1;1
414045;2022-02-10;quinta-feira;14:00:00;SP;116;218.0;GUARULHOS;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;1
414648;2022-02-13;domingo;04:15:00;SP;116;227.6;SAO PAULO;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Múltipla;Reta;Sim;4;2
414868;2022-02-14;segunda-feira;01:00:00;SP;116;130.5;CACAPAVA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;5;4
414946;2022-02-14;segunda-feira;11:40:00;SP;116;226.0;GUARULHOS;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;5;3
415033;2022-02-15;terça-feira;00:05:00;SP;116;188.7;SANTA ISABEL;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Não Informado;Não;2;2
415207;2022-02-16;quarta-feira;03:58:00;SP;116;117.7;TAUBATE;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;3;2
415332;2022-02-16;quarta-feira;15:50:00;SP;116;229.0;SAO PAULO;Manobra de mudança de faixa;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
416289;2022-02-21;segunda-feira;11:30:00;SP;116;225.0;GUARULHOS;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;4;4
416510;2022-02-22;terça-feira;15:45:00;SP;116;147.4;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;2
416554;2022-02-22;terça-feira;19:00:00;SP;116;110.0;TAUBATE;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de vias;Sim;3;2
416632;2022-02-23;quarta-feira;12:50:00;SP;116;204.0;ARUJA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;4;2
416772;2022-02-24;quinta-feira;07:30:00;SP;116;207.0;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;4;4
416806;2022-02-24;quinta-feira;10:40:00;SP;116;228.5;SAO PAULO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
416820;2022-02-24;quinta-feira;12:40:00;SP;116;218.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;4;2
416833;2022-02-24;quinta-feira;14:10:00;SP;116;177.0;GUARAREMA;Estacionar ou parar em local proibido;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;2
417056;2022-02-25;sexta-feira;08:30:00;SP;116;182.0;SANTA ISABEL;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;2;2
417103;2022-02-25;sexta-feira;13:00:00;SP;116;148.0;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1;1
417234;2022-02-25;sexta-feira;22:30:00;SP;116;166.0;JACAREI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Desvio Temporário;Sim;2;2
418047;2022-03-01;terça-feira;10:15:00;SP;116;102.0;PINDAMONHANGABA;Falta de acostamento;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Não Informado;Não;2;1
418259;2022-03-03;quinta-feira;00:50:00;SP;116;188.0;SANTA ISABEL;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;2;2
418296;2022-03-03;quinta-feira;06:40:00;SP;116;99.0;PINDAMONHANGABA;Demais falhas mecânicas ou elétricas;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Rotatória;Sim;1;1
418332;2022-03-03;quinta-feira;10:35:00;SP;116;219.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
418517;2022-03-04;sexta-feira;06:30:00;SP;116;139.9;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
418674;2022-03-05;sábado;00:20:00;SP;116;226.0;GUARULHOS;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;2
418964;2022-02-06;domingo;21:40:00;SP;116;122.1;CACAPAVA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Não Informado;Não;8;2
418971;2022-02-18;sexta-feira;22:00:00;SP;116;224.0;GUARULHOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;3;2
419303;2022-02-20;domingo;20:30:00;SP;116;204.0;ARUJA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;3;2
419385;2022-03-08;terça-feira;17:50:00;SP;116;212.0;GUARULHOS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Múltipla;Reta;Sim;2;1
419445;2022-03-08;terça-feira;23:55:00;SP;116;101.9;PINDAMONHANGABA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Dupla;Não Informado;Não;2;2
419457;2022-03-09;quarta-feira;05:14:00;SP;116;210.0;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Engavetamento;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Múltipla;Reta;Sim;3;3
419633;2022-03-10;quinta-feira;03:20:00;SP;116;175.7;GUARAREMA;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1;1
420371;2022-03-13;domingo;16:15:00;SP;116;218.0;GUARULHOS;Chuva;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Sim;1;1
420719;2022-03-15;terça-feira;08:40:00;SP;116;199.0;ARUJA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;2;2
420948;2022-03-16;quarta-feira;14:00:00;SP;116;217.0;GUARULHOS;Pedestre andava na pista;Atropelamento de Pedestre;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;2;1
420962;2022-03-16;quarta-feira;15:15:00;SP;116;108.0;TAUBATE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;1
421409;2022-03-19;sábado;01:00:00;SP;116;204.8;GUARULHOS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Não Informado;Sim;2;1
421488;2022-03-19;sábado;09:15:00;SP;116;215.0;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;2
421624;2022-03-19;sábado;23:10:00;SP;116;213.1;GUARULHOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Desvio Temporário;Sim;5;2
422149;2022-03-22;terça-feira;17:55:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
422236;2022-03-23;quarta-feira;09:15:00;SP;116;217.0;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
422337;2022-03-23;quarta-feira;21:22:00;SP;116;210.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;2
422638;2022-03-25;sexta-feira;13:30:00;SP;116;110.0;TAUBATE;Objeto estático sobre o leito carroçável;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;6;4
423184;2022-02-21;segunda-feira;04:15:00;SP;116;125.2;CACAPAVA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;4;2
423836;2022-04-01;sexta-feira;02:30:00;SP;116;186.0;SANTA ISABEL;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Não Informado;Não;3;3
424065;2022-04-02;sábado;06:10:00;SP;116;180.0;GUARAREMA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Múltipla;Reta;Não;2;2
424151;2022-04-02;sábado;14:45:00;SP;116;191.0;SANTA ISABEL;Frear bruscamente;Eventos atípicos;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Desvio Temporário;Sim;1;1
442582;2022-04-10;domingo;17:50:00;SP;116;220.0;GUARULHOS;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;2
442782;2022-04-11;segunda-feira;04:30:00;SP;116;173.6;JACAREI;Demais falhas mecânicas ou elétricas;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
442800;2022-04-08;sexta-feira;08:25:00;SP;116;135.0;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
442941;2022-04-07;quinta-feira;14:30:00;SP;116;202.0;ARUJA;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;2
442969;2022-04-11;segunda-feira;18:00:00;SP;116;222.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;4;3
443211;2022-04-12;terça-feira;15:50:00;SP;116;165.0;JACAREI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;2
443248;2022-04-12;terça-feira;18:00:00;SP;116;206.0;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Dupla;Reta;Não;4;4
445194;2022-04-21;quinta-feira;17:20:00;SP;116;127.0;CACAPAVA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
445451;2022-04-23;sábado;03:45:00;SP;116;187.0;SANTA ISABEL;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;2;2
445910;2022-04-25;segunda-feira;07:15:00;SP;116;138.3;SAO JOSE DOS CAMPOS;Velocidade Incompatível;Engavetamento;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Dupla;Reta;Não;9;4
446055;2022-04-25;segunda-feira;18:50:00;SP;116;166.0;JACAREI;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Ignorado;Dupla;Curva;Sim;5;3
446165;2022-04-26;terça-feira;11:55:00;SP;116;221.0;GUARULHOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;2
446634;2022-04-29;sexta-feira;07:50:00;SP;116;110.4;TAUBATE;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4;2
446654;2022-04-29;sexta-feira;10:35:00;SP;116;204.0;ARUJA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;2
447653;2022-05-04;quarta-feira;05:45:00;SP;116;140.8;SAO JOSE DOS CAMPOS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2;1
447658;2022-05-04;quarta-feira;06:00:00;SP;116;205.0;ARUJA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Sim;2;2
448221;2022-05-07;sábado;04:40:00;SP;116;147.0;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;4;4
448838;2022-05-09;segunda-feira;22:10:00;SP;116;218.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;3;3
448841;2022-05-09;segunda-feira;22:15:00;SP;116;217.4;GUARULHOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Não Informado;Sim;7;2
448943;2022-05-10;terça-feira;14:00:00;SP;116;225.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;3;2
448965;2022-05-10;terça-feira;15:40:00;SP;116;227.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
449233;2022-05-11;quarta-feira;15:46:00;SP;116;213.0;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;4;3
449918;2022-05-14;sábado;22:11:00;SP;116;126.0;CACAPAVA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
450249;2022-05-16;segunda-feira;13:20:00;SP;116;189.0;SANTA ISABEL;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;2
450478;2022-05-17;terça-feira;19:18:00;SP;116;220.0;GUARULHOS;Acesso irregular;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;1
450784;2022-05-19;quinta-feira;19:50:00;SP;116;148.7;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;3
451107;2022-05-21;sábado;11:10:00;SP;116;218.0;GUARULHOS;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Curva;Não;1;1
451610;2022-03-22;terça-feira;00:30:00;SP;116;152.3;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;2
452619;2022-05-28;sábado;23:00:00;SP;116;202.4;ARUJA;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;1
452682;2022-05-29;domingo;07:30:00;SP;116;121.0;CACAPAVA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;7;2
452782;2022-05-29;domingo;18:50:00;SP;116;214.0;GUARULHOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;4;3
453051;2022-05-31;terça-feira;04:00:00;SP;116;113.2;TAUBATE;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;1;1
453099;2022-05-31;terça-feira;09:10:00;SP;116;228.0;SAO PAULO;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;1;1
453300;2022-06-01;quarta-feira;15:30:00;SP;116;146.7;SAO JOSE DOS CAMPOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;4;2
453726;2022-06-03;sexta-feira;19:20:00;SP;116;147.4;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1;1
454471;2022-06-07;terça-feira;14:00:00;SP;116;167.4;JACAREI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Não;2;2
454560;2022-06-07;terça-feira;22:00:00;SP;116;164.5;JACAREI;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;2;1
454751;2022-06-09;quinta-feira;06:20:00;SP;116;114.7;TAUBATE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Sim;4;4
454769;2022-06-09;quinta-feira;09:10:00;SP;116;188.7;SANTA ISABEL;Mal súbito do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;1;1
454985;2022-06-10;sexta-feira;07:30:00;SP;116;188.0;SANTA ISABEL;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Dupla;Não Informado;Sim;3;2
455756;2022-05-16;segunda-feira;18:50:00;SP;116;224.3;GUARULHOS;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;3;2
455826;2022-06-14;terça-feira;18:39:00;SP;116;197.0;ARUJA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Curva;Sim;2;2
456112;2022-06-16;quinta-feira;02:10:00;SP;116;211.0;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Não;2;2
456120;2022-06-16;quinta-feira;03:47:00;SP;116;104.0;TAUBATE;Demais falhas mecânicas ou elétricas;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Dupla;Reta;Não;2;2
457087;2022-06-21;terça-feira;07:59:00;SP;116;213.0;GUARULHOS;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;2
457441;2022-06-23;quinta-feira;05:30:00;SP;116;228.0;SAO PAULO;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Múltipla;Desvio Temporário;Sim;3;3
