id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
1037268;2012-01-01;Domingo;13:05:00;SP;116;214.0;GUARULHOS;Falta de atenção;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;3;2
1037368;2012-01-03;Terça;16:40:00;SP;116;222.0;GUARULHOS;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
1037490;2012-01-04;Quarta;08:20:00;SP;116;222.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1037529;2012-01-01;Domingo;01:50:00;SP;116;131.6;CACAPAVA;Outras;Colisão com objeto fixo;Com Vítimas Feridas;Plena noite;Decrescente;Chuva;Dupla;Reta;Rural;1;1
1037572;2012-01-03;Terça;18:00:00;SP;116;119.8;CACAPAVA;Defeito mecânico em veículo;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Anoitecer;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;1
1037617;2012-01-01;Domingo;01:30:00;SP;116;211.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Chuva;Múltipla;Reta;Urbano;2;2
1037650;2012-01-01;Domingo;17:00:00;SP;116;189.0;SANTA ISABEL;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
1037724;2012-01-01;Domingo;16:00:00;SP;116;191.5;SANTA ISABEL;Outras;Capotamento;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Urbano;1;1
1037744;2012-01-01;Domingo;15:30:00;SP;116;186.0;SANTA ISABEL;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
1037764;2012-01-01;Domingo;12:30:00;SP;116;186.0;SANTA ISABEL;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
1037848;2012-01-04;Quarta;18:25:00;SP;116;221.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1037862;2012-01-03;Terça;17:45:00;SP;116;104.9;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
1037865;2012-01-03;Terça;16:07:00;SP;116;112.6;TAUBATE;Falta de atenção;Capotamento;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1037868;2012-01-04;Quarta;14:35:00;SP;116;228.0;SAO PAULO;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
1037888;2012-01-04;Quarta;13:40:00;SP;116;225.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;3;3
1037892;2012-01-02;Segunda;16:45:00;SP;116;223.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;1;1
1038279;2012-01-05;Quinta;15:00:00;SP;116;220.1;GUARULHOS;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
1038373;2012-01-04;Quarta;17:30:00;SP;116;124.6;CACAPAVA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2;2
1038429;2012-01-05;Quinta;21:10:00;SP;116;219.0;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
1038524;2012-01-06;Sexta;05:40:00;SP;116;220.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
1038637;2012-01-06;Sexta;11:00:00;SP;116;158.0;JACAREI;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1038680;2012-01-03;Terça;22:00:00;SP;116;191.0;SANTA ISABEL;Falta de atenção;Atropelamento de pessoa;Com Vítimas Feridas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;1
1038690;2012-01-06;Sexta;16:00:00;SP;116;140.2;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1038707;2012-01-06;Sexta;16:50:00;SP;116;186.0;SANTA ISABEL;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2;2
1038761;2012-01-06;Sexta;19:00:00;SP;116;219.0;GUARULHOS;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
1038824;2012-01-06;Sexta;16:40:00;SP;116;209.0;GUARULHOS;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
1038845;2012-01-05;Quinta;17:15:00;SP;116;139.5;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;7;7
1038846;2012-01-05;Quinta;17:40:00;SP;116;138.0;SAO JOSE DOS CAMPOS;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
1038850;2012-01-05;Quinta;09:55:00;SP;116;117.0;TAUBATE;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1038969;2012-01-06;Sexta;21:15:00;SP;116;126.0;CACAPAVA;Outras;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2;2
1039004;2012-01-05;Quinta;17:51:00;SP;116;147.0;SAO JOSE DOS CAMPOS;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;3;3
1039368;2012-01-06;Sexta;18:05:00;SP;116;107.9;TAUBATE;Outras;Capotamento;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;1;1
1039518;2012-01-07;Sábado;21:00:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1039565;2012-01-01;Domingo;18:00:00;SP;116;155.0;JACAREI;Dormindo;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1039597;2012-01-01;Domingo;17:30:00;SP;116;165.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2;2
1039736;2012-01-05;Quinta;05:50:00;SP;116;222.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1039742;2012-01-08;Domingo;14:20:00;SP;116;139.6;SAO JOSE DOS CAMPOS;Falta de atenção;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;1;1
1039782;2012-01-08;Domingo;16:12:00;SP;116;152.0;SAO JOSE DOS CAMPOS;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
1039852;2012-01-07;Sábado;18:20:00;SP;116;216.0;GUARULHOS;Outras;Danos Eventuais;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;1;1
1039882;2012-01-07;Sábado;14:35:00;SP;116;130.0;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1039950;2012-01-02;Segunda;18:10:00;SP;116;158.0;JACAREI;Outras;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1040328;2012-01-06;Sexta;08:00:00;SP;116;139.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;4;3
1040424;2012-01-10;Terça;09:20:00;SP;116;158.0;JACAREI;Defeito mecânico em veículo;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
1040438;2012-01-07;Sábado;16:15:00;SP;116;224.0;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Urbano;1;1
1040478;2012-01-10;Terça;12:40:00;SP;116;218.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
1040498;2012-01-10;Terça;14:55:00;SP;116;105.8;TAUBATE;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
1040506;2012-01-10;Terça;10:10:00;SP;116;142.6;SAO JOSE DOS CAMPOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
1040514;2012-01-10;Terça;10:30:00;SP;116;141.0;SAO JOSE DOS CAMPOS;Defeito mecânico em veículo;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
1040534;2012-01-07;Sábado;17:20:00;SP;116;210.0;GUARULHOS;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1040565;2012-01-09;Segunda;17:50:00;SP;116;149.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Chuva;Dupla;Reta;Urbano;3;3
1040627;2012-01-10;Terça;17:40:00;SP;116;196.0;ARUJA;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;3;3
1040650;2012-01-10;Terça;17:10:00;SP;116;111.0;TAUBATE;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
1040651;2012-01-08;Domingo;17:02:00;SP;116;101.0;PINDAMONHANGABA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;3;2
1040671;2012-01-10;Terça;14:00:00;SP;116;216.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
1040677;2012-01-10;Terça;16:00:00;SP;116;192.0;SANTA ISABEL;Outras;Saída de Pista;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;1;1
1040696;2012-01-09;Segunda;16:15:00;SP;116;156.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
1040766;2012-01-09;Segunda;17:00:00;SP;116;102.0;PINDAMONHANGABA;Outras;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
1040780;2012-01-08;Domingo;15:15:00;SP;116;100.8;PINDAMONHANGABA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Rural;2;2
1040786;2012-01-10;Terça;16:00:00;SP;116;225.0;GUARULHOS;Outras;Colisão com objeto fixo;Ignorado;Pleno dia;Crescente;Chuva;Múltipla;Reta;Urbano;1;1
1040790;2012-01-04;Quarta;04:00:00;SP;116;200.0;ARUJA;Outras;Atropelamento de pessoa;Com Vítimas Fatais;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;1
1040831;2012-01-10;Terça;18:30:00;SP;116;214.2;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Urbano;2;2
1040980;2012-01-07;Sábado;21:20:00;SP;116;145.5;SAO JOSE DOS CAMPOS;Outras;Queda de motocicleta / bicicleta / veículo;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1041002;2012-01-10;Terça;17:30:00;SP;116;201.9;ARUJA;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;3;3
1041019;2012-01-10;Terça;16:30:00;SP;116;202.0;ARUJA;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;1;1
1041052;2012-01-09;Segunda;10:50:00;SP;116;210.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1041135;2012-01-09;Segunda;21:00:00;SP;116;156.5;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Chuva;Dupla;Reta;Rural;2;2
1041160;2012-01-11;Quarta;08:50:00;SP;116;107.7;TAUBATE;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
1041162;2012-01-08;Domingo;05:45:00;SP;116;177.0;GUARAREMA;Outras;Colisão traseira;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Dupla;Reta;Rural;2;2
1041220;2012-01-11;Quarta;08:10:00;SP;116;147.5;SAO JOSE DOS CAMPOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;1;1
1041346;2012-01-11;Quarta;16:50:00;SP;116;127.4;CACAPAVA;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1041388;2012-01-11;Quarta;10:20:00;SP;116;165.0;JACAREI;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
1041579;2012-01-11;Quarta;23:00:00;SP;116;158.0;JACAREI;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1041652;2012-01-11;Quarta;21:00:00;SP;116;154.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1041722;2012-01-09;Segunda;00:01:00;SP;116;106.9;TAUBATE;Outras;Colisão com objeto fixo;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;3;3
1041732;2012-01-12;Quinta;07:40:00;SP;116;109.6;TAUBATE;Defeito mecânico em veículo;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1041742;2012-01-06;Sexta;18:50:00;SP;116;116.0;TAUBATE;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
1041755;2012-01-08;Domingo;19:20:00;SP;116;203.5;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1041816;2012-01-12;Quinta;09:40:00;SP;116;224.0;GUARULHOS;Outras;Colisão Transversal;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1041848;2012-01-12;Quinta;12:38:00;SP;116;104.8;TAUBATE;Outras;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;3;2
1042027;2012-01-03;Terça;17:30:00;SP;116;226.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1042058;2012-01-11;Quarta;09:00:00;SP;116;116.5;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
1042294;2012-01-13;Sexta;07:45:00;SP;116;221.8;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1042299;2012-01-13;Sexta;08:15:00;SP;116;219.4;GUARULHOS;Velocidade incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1042304;2012-01-12;Quinta;19:40:00;SP;116;224.0;GUARULHOS;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;1;1
1042309;2012-01-13;Sexta;02:30:00;SP;116;171.0;JACAREI;Outras;Colisão com objeto móvel;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Curva;Rural;1;1
1042326;2012-01-12;Quinta;18:00:00;SP;116;228.0;SAO PAULO;Outras;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Múltipla;Reta;Urbano;3;2
1042367;2012-01-11;Quarta;13:10:00;SP;116;227.3;SAO PAULO;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
1042451;2012-01-13;Sexta;10:35:00;SP;116;129.0;CACAPAVA;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1042481;2012-01-10;Terça;11:35:00;SP;116;165.0;JACAREI;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1042636;2012-01-13;Sexta;12:37:00;SP;116;165.0;JACAREI;Defeito mecânico em veículo;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;1;1
1042761;2012-01-13;Sexta;12:30:00;SP;116;222.0;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;4;3
1042801;2012-01-12;Quinta;19:00:00;SP;116;142.5;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
1042870;2012-01-13;Sexta;22:15:00;SP;116;100.8;PINDAMONHANGABA;Velocidade incompatível;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1042962;2012-01-08;Domingo;16:20:00;SP;116;103.4;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1042970;2012-01-12;Quinta;14:40:00;SP;116;226.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;4;4
1042973;2012-01-12;Quinta;15:00:00;SP;116;228.0;SAO PAULO;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;3;3
1042995;2012-01-14;Sábado;09:55:00;SP;116;216.4;GUARULHOS;Velocidade incompatível;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
1043034;2012-01-12;Quinta;14:50:00;SP;116;228.0;SAO PAULO;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
1043051;2012-01-14;Sábado;08:00:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1043103;2012-01-13;Sexta;14:15:00;SP;116;156.7;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2;2
1043148;2012-01-11;Quarta;07:20:00;SP;116;122.8;CACAPAVA;Outras;Saída de Pista;Sem Vítimas;Amanhecer;Decrescente;Ceu Claro;Simples;Reta;Rural;2;2
1043153;2012-01-14;Sábado;14:40:00;SP;116;214.8;GUARULHOS;Defeito mecânico em veículo;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;4;4
1043203;2012-01-04;Quarta;12:30:00;SP;116;130.0;CACAPAVA;Outras;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2;2
1043208;2012-01-11;Quarta;06:00:00;SP;116;129.5;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;2;2
1043290;2012-01-13;Sexta;08:05:00;SP;116;157.5;SAO JOSE DOS CAMPOS;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
1043398;2012-01-15;Domingo;00:01:00;SP;116;136.0;SAO JOSE DOS CAMPOS;Defeito mecânico em veículo;Colisão com objeto móvel;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2;2
1043455;2012-01-15;Domingo;02:00:00;SP;116;211.8;GUARULHOS;Outras;Colisão traseira;Com Vítimas Feridas;Plena noite;Crescente;Chuva;Múltipla;Reta;Urbano;4;2
1043483;2012-01-14;Sábado;13:06:00;SP;116;107.7;TAUBATE;Falta de atenção;Colisão com objeto fixo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;1
1043612;2012-01-11;Quarta;22:45:00;SP;116;158.0;JACAREI;Ingestão de álcool;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1043658;2012-01-15;Domingo;15:30:00;SP;116;131.3;CACAPAVA;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
1043736;2012-01-14;Sábado;13:26:00;SP;116;106.9;TAUBATE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;7;3
1043797;2012-01-14;Sábado;19:30:00;SP;116;102.4;PINDAMONHANGABA;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Rural;4;4
1043817;2012-01-14;Sábado;10:05:00;SP;116;125.0;CACAPAVA;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;2;2
1043949;2012-01-13;Sexta;07:45:00;SP;116;145.0;SAO JOSE DOS CAMPOS;Falta de atenção;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
1043986;2012-01-16;Segunda;08:05:00;SP;116;110.5;TAUBATE;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1043998;2012-01-13;Sexta;17:30:00;SP;116;217.5;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;2
1043999;2012-01-16;Segunda;08:10:00;SP;116;201.0;ARUJA;Falta de atenção;Atropelamento de pessoa;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Curva;Urbano;2;1
1044102;2012-01-13;Sexta;15:50:00;SP;116;188.0;SANTA ISABEL;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Simples;Curva;Rural;2;2
1044128;2012-01-13;Sexta;03:00:00;SP;116;205.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1044251;2012-01-16;Segunda;15:30:00;SP;116;221.3;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
1044319;2012-01-15;Domingo;04:00:00;SP;116;105.6;TAUBATE;Ingestão de álcool;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1044332;2012-01-16;Segunda;21:00:00;SP;116;152.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;4;4
