id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
83124436;2014-01-01;Quarta;02:10:00;SP;116;152.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83124587;2014-01-03;Sexta;16:00:00;SP;116;105.9;TAUBATE;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;5;5
83124634;2014-01-03;Sexta;18:15:00;SP;116;148.5;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;3;3
83124661;2014-01-03;Sexta;16:00:00;SP;116;214.0;GUARULHOS;Defeito na via;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;1;1
83124671;2014-01-03;Sexta;17:00:00;SP;116;155.4;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Urbano;3;3
83124736;2014-01-03;Sexta;17:20:00;SP;116;105.0;TAUBATE;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83124752;2014-01-03;Sexta;17:30:00;SP;116;109.0;TAUBATE;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
83124857;2014-01-03;Sexta;15:35:00;SP;116;105.0;TAUBATE;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;5;5
83125371;2014-01-04;Sábado;09:00:00;SP;116;180.3;GUARAREMA;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;2;2
83125380;2014-01-04;Sábado;17:30:00;SP;116;173.3;GUARAREMA;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2;2
83125383;2014-01-01;Quarta;18:15:00;SP;116;139.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
83125420;2014-01-01;Quarta;23:30:00;SP;116;219.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Fatais;Plena noite;Crescente;Chuva;Múltipla;Curva;Urbano;1;1
83125473;2014-01-01;Quarta;22:15:00;SP;116;202.0;ARUJA;Ingestão de álcool;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Rural;1;1
83125756;2014-01-03;Sexta;16:45:00;SP;116;214.7;GUARULHOS;Defeito na via;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;1;1
83125863;2014-01-04;Sábado;09:15:00;SP;116;219.8;GUARULHOS;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;1;1
83126029;2014-01-03;Sexta;17:50:00;SP;116;220.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83126040;2014-01-06;Segunda;09:50:00;SP;116;226.0;GUARULHOS;Velocidade incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83126055;2014-01-06;Segunda;08:50:00;SP;116;219.4;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
83126067;2014-01-06;Segunda;11:30:00;SP;116;223.0;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83126117;2014-01-04;Sábado;16:00:00;SP;116;150.0;SAO JOSE DOS CAMPOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Urbano;1;1
83126156;2014-01-03;Sexta;22:30:00;SP;116;222.0;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83126208;2014-01-06;Segunda;17:30:00;SP;116;221.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83126213;2014-01-06;Segunda;12:10:00;SP;116;173.9;JACAREI;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Rural;2;2
83126268;2014-01-04;Sábado;18:15:00;SP;116;132.5;CACAPAVA;Defeito mecânico em veículo;Incêndio;Ignorado;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;1;1
83126273;2014-01-06;Segunda;19:00:00;SP;116;227.0;SAO PAULO;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
83126341;2014-01-06;Segunda;12:05:00;SP;116;110.5;TAUBATE;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
83126429;2014-01-03;Sexta;15:15:00;SP;116;133.0;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83126473;2014-01-07;Terça;10:30:00;SP;116;148.8;SAO JOSE DOS CAMPOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
83126484;2014-01-06;Segunda;18:15:00;SP;116;221.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83126578;2014-01-07;Terça;03:48:00;SP;116;142.4;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83126634;2014-01-03;Sexta;18:10:00;SP;116;202.5;ARUJA;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;3;3
83126662;2014-01-07;Terça;15:30:00;SP;116;139.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83126669;2014-01-07;Terça;10:39:00;SP;116;200.9;ARUJA;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;1
83126679;2014-01-07;Terça;16:00:00;SP;116;139.5;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83126979;2014-01-08;Quarta;07:40:00;SP;116;127.0;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
83127127;2014-01-08;Quarta;18:40:00;SP;116;142.8;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;3;3
83127220;2014-01-08;Quarta;22:00:00;SP;116;216.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83127295;2014-01-08;Quarta;22:50:00;SP;116;218.0;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
83127326;2014-01-08;Quarta;19:00:00;SP;116;216.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Anoitecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;1
83127327;2014-01-05;Domingo;20:48:00;SP;116;112.4;TAUBATE;Ingestão de álcool;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;1;1
83127350;2014-01-05;Domingo;15:35:00;SP;116;170.0;JACAREI;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Curva;Rural;4;3
83127408;2014-01-06;Segunda;05:30:00;SP;116;216.8;GUARULHOS;Ultrapassagem indevida;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83127409;2014-01-09;Quinta;09:50:00;SP;116;181.0;GUARAREMA;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83127462;2014-01-02;Quinta;06:00:00;SP;116;213.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Rural;4;4
83127560;2014-01-09;Quinta;17:20:00;SP;116;204.0;ARUJA;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
83127602;2014-01-09;Quinta;16:00:00;SP;116;229.0;SAO PAULO;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83127615;2014-01-07;Terça;18:20:00;SP;116;217.8;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Anoitecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
83127678;2014-01-09;Quinta;21:40:00;SP;116;134.0;CACAPAVA;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Rural;3;2
83127687;2014-01-08;Quarta;12:45:00;SP;116;182.0;GUARAREMA;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83127813;2014-01-02;Quinta;15:00:00;SP;116;229.0;SAO PAULO;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
83127835;2014-01-08;Quarta;21:50:00;SP;116;204.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
83127923;2014-01-07;Terça;04:51:00;SP;116;226.4;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83127929;2014-01-03;Sexta;18:00:00;SP;116;155.4;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Chuva;Dupla;Reta;Urbano;4;4
83127961;2014-01-10;Sexta;13:40:00;SP;116;219.0;GUARULHOS;Outras;Saída de Pista;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
83127983;2014-01-10;Sexta;11:30:00;SP;116;204.0;ARUJA;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
83128095;2014-01-10;Sexta;19:10:00;SP;116;224.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Plena noite;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
83128342;2014-01-08;Quarta;01:30:00;SP;116;134.3;SAO JOSE DOS CAMPOS;Defeito mecânico em veículo;Saída de Pista;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;1;1
83128360;2014-01-08;Quarta;05:30:00;SP;116;134.8;SAO JOSE DOS CAMPOS;Falta de atenção;Tombamento;Sem Vítimas;Amanhecer;Decrescente;Ceu Claro;Dupla;Reta;Urbano;1;1
83128382;2014-01-11;Sábado;14:00:00;SP;116;153.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83128419;2014-01-06;Segunda;17:30:00;SP;116;112.7;TAUBATE;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
83128437;2014-01-11;Sábado;14:30:00;SP;116;185.0;SANTA ISABEL;Velocidade incompatível;Saída de Pista;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;1;1
83128454;2014-01-11;Sábado;15:30:00;SP;116;165.0;JACAREI;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Urbano;3;2
83128505;2014-01-11;Sábado;18:20:00;SP;116;147.0;SAO JOSE DOS CAMPOS;Velocidade incompatível;Colisão com objeto fixo;Sem Vítimas;Anoitecer;Decrescente;Nublado;Múltipla;Curva;Urbano;2;1
83128525;2014-01-11;Sábado;01:00:00;SP;116;229.0;SAO PAULO;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83128689;2014-01-12;Domingo;02:50:00;SP;116;155.0;SAO JOSE DOS CAMPOS;Outras;Atropelamento de pessoa;Com Vítimas Fatais;Plena noite;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;1
83128706;2014-01-08;Quarta;17:45:00;SP;116;142.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83128748;2014-01-10;Sexta;16:40:00;SP;116;208.0;GUARULHOS;Falta de atenção;Colisão com objeto fixo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;3;1
83128858;2014-01-10;Sexta;06:20:00;SP;116;219.0;GUARULHOS;Defeito mecânico em veículo;Tombamento;Sem Vítimas;Amanhecer;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
83128895;2014-01-10;Sexta;17:20:00;SP;116;139.6;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;5;5
83128949;2014-01-10;Sexta;10:15:00;SP;116;221.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
83128965;2014-01-11;Sábado;07:10:00;SP;116;227.0;SAO PAULO;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
83128987;2014-01-12;Domingo;19:00:00;SP;116;122.0;CACAPAVA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Chuva;Dupla;Reta;Rural;5;5
83129010;2014-01-12;Domingo;19:10:00;SP;116;144.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Múltipla;Reta;Urbano;4;4
83129022;2014-01-08;Quarta;00:40:00;SP;116;219.0;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Plena noite;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;6;2
83129035;2014-01-12;Domingo;23:05:00;SP;116;206.0;GUARULHOS;Falta de atenção;Saída de Pista;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;1;1
83129103;2014-01-07;Terça;17:00:00;SP;116;204.0;ARUJA;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83129189;2014-01-09;Quinta;09:00:00;SP;116;228.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83129246;2014-01-09;Quinta;11:35:00;SP;116;177.9;GUARAREMA;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
83129396;2014-01-12;Domingo;20:45:00;SP;116;222.7;GUARULHOS;Não guardar distância de segurança;Colisão com objeto fixo;Com Vítimas Feridas;Plena noite;Crescente;Chuva;Múltipla;Reta;Urbano;6;2
83129405;2014-01-09;Quinta;07:45:00;SP;116;134.9;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;2;2
83129479;2014-01-11;Sábado;01:30:00;SP;116;125.4;CACAPAVA;Defeito mecânico em veículo;Colisão com objeto fixo;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;1;1
83129480;2014-01-10;Sexta;01:22:00;SP;116;150.0;SAO JOSE DOS CAMPOS;Dormindo;Colisão com objeto fixo;Com Vítimas Feridas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Rural;1;1
83129587;2014-01-13;Segunda;16:00:00;SP;116;190.0;SANTA ISABEL;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;2;2
83129609;2014-01-10;Sexta;22:00:00;SP;116;102.0;PINDAMONHANGABA;Outras;Capotamento;Com Vítimas Feridas;Plena noite;Decrescente;Ceu Claro;Múltipla;Reta;Rural;2;2
83129622;2014-01-13;Segunda;16:30:00;SP;116;168.0;JACAREI;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
83129634;2014-01-12;Domingo;14:30:00;SP;116;100.0;PINDAMONHANGABA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;4;4
83129668;2014-01-07;Terça;13:30:00;SP;116;217.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;1
83129736;2014-01-14;Terça;09:00:00;SP;116;222.9;GUARULHOS;Outras;Atropelamento de pessoa;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;1
83129744;2014-01-14;Terça;08:40:00;SP;116;216.0;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Curva;Urbano;2;2
83129761;2014-01-14;Terça;13:45:00;SP;116;155.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83129925;2014-01-11;Sábado;15:40:00;SP;116;206.0;GUARULHOS;Outras;Saída de Pista;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;3;1
83129934;2014-01-14;Terça;18:30:00;SP;116;227.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
83129936;2014-01-10;Sexta;22:40:00;SP;116;206.0;ARUJA;Falta de atenção;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;4;1
83129995;2014-01-14;Terça;08:30:00;SP;116;217.0;GUARULHOS;Falta de atenção;Atropelamento de pessoa;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;1
83130040;2014-01-14;Terça;09:55:00;SP;116;216.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Curva;Urbano;2;2
83130093;2014-01-11;Sábado;02:45:00;SP;116;152.0;SAO JOSE DOS CAMPOS;Dormindo;Colisão com objeto móvel;Com Vítimas Feridas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
83130101;2014-01-10;Sexta;15:15:00;SP;116;156.9;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83130188;2014-01-15;Quarta;08:00:00;SP;116;216.0;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Amanhecer;Decrescente;Sol;Múltipla;Reta;Urbano;3;3
83130239;2014-01-15;Quarta;11:20:00;SP;116;103.7;TAUBATE;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83130334;2014-01-13;Segunda;18:30:00;SP;116;182.5;SANTA ISABEL;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Rural;2;2
83130341;2014-01-15;Quarta;15:00:00;SP;116;151.9;SAO JOSE DOS CAMPOS;Outras;Capotamento;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;1;1
83130413;2014-01-14;Terça;19:00:00;SP;116;225.0;GUARULHOS;Velocidade incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
83130426;2014-01-15;Quarta;14:40:00;SP;116;213.0;GUARULHOS;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;4;4
83130479;2014-01-15;Quarta;16:15:00;SP;116;203.0;ARUJA;Outras;Atropelamento de pessoa;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;1
83130487;2014-01-11;Sábado;18:20:00;SP;116;149.5;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;3;3
83130600;2014-01-12;Domingo;11:45:00;SP;116;140.7;SAO JOSE DOS CAMPOS;Defeito mecânico em veículo;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
83130644;2014-01-13;Segunda;07:35:00;SP;116;156.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83130646;2014-01-12;Domingo;18:20:00;SP;116;216.0;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Anoitecer;Crescente;Ceu Claro;Simples;Reta;Urbano;2;2
83130825;2014-01-16;Quinta;13:50:00;SP;116;180.7;SANTA ISABEL;Outras;Saída de Pista;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Urbano;1;1
83130836;2014-01-14;Terça;15:15:00;SP;116;138.0;SAO JOSE DOS CAMPOS;Outras;Saída de Pista;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;1;1
83130840;2014-01-12;Domingo;18:05:00;SP;116;147.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Chuva;Dupla;Reta;Urbano;5;5
83130872;2014-01-08;Quarta;18:35:00;SP;116;111.0;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Urbano;2;2
83130907;2014-01-12;Domingo;13:25:00;SP;116;103.9;TAUBATE;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;5;2
83130911;2014-01-15;Quarta;02:30:00;SP;116;121.8;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Rural;2;2
83130943;2014-01-11;Sábado;20:30:00;SP;116;219.0;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Curva;Urbano;1;1
83130953;2014-01-12;Domingo;20:30:00;SP;116;109.9;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;2;2
83130970;2014-01-16;Quinta;17:20:00;SP;116;116.7;TAUBATE;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
83130978;2014-01-16;Quinta;08:00:00;SP;116;213.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83131138;2014-01-14;Terça;06:30:00;SP;116;223.4;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
83131214;2014-01-13;Segunda;20:30:00;SP;116;213.0;GUARULHOS;Falta de atenção;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;1;1
83131294;2014-01-13;Segunda;08:30:00;SP;116;210.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;3;3
83131297;2014-01-17;Sexta;11:00:00;SP;116;224.3;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
