id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
325283;2008-01-04;Sexta;15:10:00;SP;116;130.4;CACAPAVA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;3;3
325288;2008-01-04;Sexta;13:00:00;SP;116;115.3;TAUBATE;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
325321;2008-01-04;Sexta;16:50:00;SP;116;217.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Rural;2;2
325347;2008-01-04;Sexta;17:40:00;SP;116;155.9;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Chuva;Dupla;Reta;Urbano;2;2
325487;2008-01-05;Sábado;06:10:00;SP;116;133.2;CACAPAVA;Falta de atenção;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;1;1
325610;2008-01-03;Quinta;16:40:00;SP;116;138.1;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;4;4
325614;2008-01-01;Terça;20:45:00;SP;116;220.0;GUARULHOS;Defeito mecânico em veículo;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
325664;2008-01-05;Sábado;16:10:00;SP;116;156.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
325700;2008-01-05;Sábado;15:00:00;SP;116;126.3;CACAPAVA;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;1
325712;2008-01-05;Sábado;19:00:00;SP;116;144.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Chuva;Dupla;Reta;Urbano;3;3
325736;2008-01-02;Quarta;16:50:00;SP;116;219.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Urbano;1;1
325765;2008-01-05;Sábado;08:00:00;SP;116;165.0;JACAREI;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Rural;3;3
325854;2008-01-04;Sexta;12:05:00;SP;116;147.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;4;4
325898;2008-01-05;Sábado;07:10:00;SP;116;148.3;SAO JOSE DOS CAMPOS;Outras;Capotamento;Com Vítimas Feridas;Amanhecer;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
325914;2008-01-04;Sexta;18:00:00;SP;116;224.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Sol;Múltipla;Reta;Urbano;3;2
325934;2008-01-05;Sábado;12:35:00;SP;116;225.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Rural;2;2
325976;2008-01-05;Sábado;12:35:00;SP;116;225.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Rural;2;2
326418;2008-01-03;Quinta;19:00:00;SP;116;100.8;PINDAMONHANGABA;Outras;Colisão Transversal;Sem Vítimas;Anoitecer;Decrescente;Ceu Claro;Dupla;Reta;Rural;2;2
326478;2008-01-07;Segunda;08:30:00;SP;116;219.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;3;3
326531;2008-01-05;Sábado;12:40:00;SP;116;225.0;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Chuva;Múltipla;Reta;Urbano;1;1
326561;2008-01-02;Quarta;00:05:00;SP;116;214.0;GUARULHOS;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Plena noite;Decrescente;Nublado;Múltipla;Cruzamento;Urbano;1;1
326574;2008-01-02;Quarta;06:05:00;SP;116;211.5;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Cruzamento;Urbano;4;3
326575;2008-01-05;Sábado;19:20:00;SP;116;187.7;SANTA ISABEL;Outras;Colisão lateral;Sem Vítimas;Anoitecer;Crescente;Chuva;Simples;Reta;Rural;3;3
326582;2008-01-05;Sábado;01:45:00;SP;116;160.8;JACAREI;Outras;Saída de Pista;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;1;1
326613;2008-01-04;Sexta;11:40:00;SP;116;146.6;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;4;4
326671;2008-01-03;Quinta;17:00:00;SP;116;224.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
326698;2008-01-03;Quinta;15:15:00;SP;116;99.0;PINDAMONHANGABA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;2;2
326800;2008-01-06;Domingo;22:30:00;SP;116;221.0;GUARULHOS;Ingestão de álcool;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
326801;2008-01-02;Quarta;02:30:00;SP;116;207.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;4;2
326824;2008-01-03;Quinta;06:40:00;SP;116;229.0;SAO PAULO;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Simples;Reta;Urbano;1;1
326972;2008-01-06;Domingo;11:50:00;SP;116;209.0;GUARULHOS;Desobediência à sinalização;Colisão frontal;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Urbano;2;2
327002;2008-01-07;Segunda;21:35:00;SP;116;108.2;TAUBATE;Outras;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;2;2
327031;2008-01-05;Sábado;00:05:00;SP;116;224.0;GUARULHOS;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;1;1
327037;2008-01-04;Sexta;16:10:00;SP;116;120.8;CACAPAVA;Não guardar distância de segurança;Capotamento;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2;2
327067;2008-01-08;Terça;23:30:00;SP;116;224.0;GUARULHOS;Outras;Colisão traseira;Com Vítimas Feridas;Plena noite;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
327157;2008-01-06;Domingo;06:30:00;SP;116;169.0;JACAREI;Falta de atenção;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Ceu Claro;Dupla;Curva;Rural;2;2
327162;2008-01-09;Quarta;05:15:00;SP;116;147.7;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Com Vítimas Feridas;Plena noite;Decrescente;Ignorada;Dupla;Reta;Urbano;3;2
327188;2008-01-02;Quarta;16:30:00;SP;116;156.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
327230;2008-01-06;Domingo;00:03:00;SP;116;116.8;TAUBATE;Dormindo;Colisão com objeto fixo;Sem Vítimas;Plena noite;Decrescente;Chuva;Dupla;Reta;Rural;1;1
327317;2008-01-09;Quarta;10:10:00;SP;116;220.7;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
327347;2008-01-05;Sábado;15:15:00;SP;116;191.5;SANTA ISABEL;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;1;1
327357;2008-01-05;Sábado;22:00:00;SP;116;187.7;SANTA ISABEL;Dormindo;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2;2
327395;2008-01-09;Quarta;17:30:00;SP;116;158.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2;2
327412;2008-01-09;Quarta;18:00:00;SP;116;157.0;SAO JOSE DOS CAMPOS;Outras;Colisão com bicicleta;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2;2
327522;2008-01-06;Domingo;09:20:00;SP;116;180.9;GUARAREMA;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Rural;3;3
327613;2008-01-10;Quinta;11:30:00;SP;116;145.5;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
327628;2008-01-09;Quarta;15:40:00;SP;116;181.5;GUARAREMA;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2;2
327652;2008-01-07;Segunda;08:00:00;SP;116;228.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
327691;2008-01-10;Quinta;11:45:00;SP;116;172.4;JACAREI;Velocidade incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;2;2
327757;2008-01-07;Segunda;07:20:00;SP;116;221.0;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
327779;2008-01-10;Quinta;11:40:00;SP;116;143.7;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2;2
327886;2008-01-06;Domingo;23:00:00;SP;116;218.8;GUARULHOS;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Nublado;Múltipla;Curva;Urbano;1;1
327946;2008-01-09;Quarta;19:25:00;SP;116;146.9;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Ceu Claro;Dupla;Reta;Urbano;4;2
328096;2008-01-10;Quinta;06:30:00;SP;116;226.0;GUARULHOS;Desobediência à sinalização;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
328124;2008-01-09;Quarta;15:10:00;SP;116;214.2;GUARULHOS;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;1;1
328140;2008-01-11;Sexta;13:05:00;SP;116;194.0;SANTA ISABEL;Outras;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;3;2
328217;2008-01-11;Sexta;10:50:00;SP;116;167.0;JACAREI;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
328264;2008-01-09;Quarta;11:00:00;SP;116;226.2;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;3;3
328296;2008-01-12;Sábado;01:40:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Com Vítimas Feridas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
328354;2008-01-10;Quinta;03:15:00;SP;116;192.0;SANTA ISABEL;Outras;Tombamento;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Rural;1;1
328418;2008-01-12;Sábado;09:50:00;SP;116;157.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
328483;2008-01-12;Sábado;13:25:00;SP;116;225.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Urbano;4;4
328484;2008-01-09;Quarta;06:40:00;SP;116;224.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
328490;2008-01-09;Quarta;16:00:00;SP;116;215.8;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
328527;2008-01-06;Domingo;19:00:00;SP;116;216.0;GUARULHOS;Outras;Colisão com objeto fixo;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;1
328529;2008-01-09;Quarta;17:30:00;SP;116;215.8;GUARULHOS;Desobediência à sinalização;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
328655;2008-01-12;Sábado;01:00:00;SP;116;210.0;GUARULHOS;Falta de atenção;Atropelamento de pessoa;Com Vítimas Feridas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;3;1
328698;2008-01-13;Domingo;00:50:00;SP;116;187.4;SANTA ISABEL;Outras;Saída de Pista;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Rural;1;1
328713;2008-01-07;Segunda;08:20:00;SP;116;222.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
328767;2008-01-11;Sexta;08:40:00;SP;116;219.0;GUARULHOS;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Curva;Rural;2;2
328824;2008-01-09;Quarta;19:50:00;SP;116;214.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;4;2
328897;2008-01-13;Domingo;16:00:00;SP;116;227.8;SAO PAULO;Outras;Colisão com objeto fixo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;1;1
328927;2008-01-06;Domingo;17:50:00;SP;116;111.2;TAUBATE;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;2
328943;2008-01-13;Domingo;17:00:00;SP;116;107.0;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;3;3
328946;2008-01-13;Domingo;10:30:00;SP;116;166.5;JACAREI;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;2;2
328976;2008-01-12;Sábado;21:15:00;SP;116;213.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Nublado;Múltipla;Reta;Urbano;1;1
328981;2008-01-13;Domingo;17:45:00;SP;116;163.5;JACAREI;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2;2
328985;2008-01-13;Domingo;16:10:00;SP;116;110.7;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
329031;2008-01-10;Quinta;06:10:00;SP;116;210.3;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
329081;2008-01-13;Domingo;18:45:00;SP;116;112.6;TAUBATE;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;4;3
329129;2008-01-06;Domingo;17:30:00;SP;116;144.8;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
329149;2008-01-11;Sexta;07:30:00;SP;116;220.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
329193;2008-01-10;Quinta;10:00:00;SP;116;219.0;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
329200;2008-01-12;Sábado;21:00:00;SP;116;212.2;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Plena noite;Crescente;Chuva;Múltipla;Reta;Urbano;1;1
329237;2008-01-12;Sábado;14:00:00;SP;116;206.5;GUARULHOS;Outras;Colisão Transversal;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
329260;2008-01-12;Sábado;18:20:00;SP;116;209.0;GUARULHOS;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
329287;2008-01-11;Sexta;14:10:00;SP;116;136.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
329295;2008-01-10;Quinta;06:30:00;SP;116;213.0;GUARULHOS;Falta de atenção;Tombamento;Sem Vítimas;Amanhecer;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
329318;2008-01-11;Sexta;19:40:00;SP;116;116.1;TAUBATE;Outras;Atropelamento de pessoa;Com Vítimas Fatais;Anoitecer;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;1
329346;2008-01-14;Segunda;16:30:00;SP;116;140.7;SAO JOSE DOS CAMPOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
329350;2008-01-14;Segunda;17:40:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
329351;2008-01-09;Quarta;18:10:00;SP;116;145.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Ceu Claro;Dupla;Reta;Rural;6;6
329355;2008-01-12;Sábado;18:05:00;SP;116;223.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Nublado;Simples;Reta;Urbano;2;2
329365;2008-01-14;Segunda;14:40:00;SP;116;122.5;CACAPAVA;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
329374;2008-01-10;Quinta;11:20:00;SP;116;219.0;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
329411;2008-01-12;Sábado;06:40:00;SP;116;228.0;SAO PAULO;Falta de atenção;Colisão com objeto fixo;Sem Vítimas;Amanhecer;Crescente;Nublado;Múltipla;Reta;Urbano;1;1
329570;2008-01-14;Segunda;09:30:00;SP;116;181.0;GUARAREMA;Falta de atenção;Colisão Transversal;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;2;2
329655;2008-01-14;Segunda;17:50:00;SP;116;218.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;2;2
329736;2008-01-11;Sexta;18:25:00;SP;116;125.0;CACAPAVA;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
329763;2008-01-15;Terça;17:00:00;SP;116;165.0;JACAREI;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
329787;2008-01-15;Terça;18:10:00;SP;116;145.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;3;3
329865;2008-01-08;Terça;08:00:00;SP;116;227.5;SAO PAULO;Outras;Colisão Transversal;Com Vítimas Fatais;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
329877;2008-01-15;Terça;15:00:00;SP;116;152.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;2;2
329901;2008-01-15;Terça;19:50:00;SP;116;132.0;CACAPAVA;Outras;Atropelamento de pessoa;Com Vítimas Fatais;Anoitecer;Decrescente;Chuva;Dupla;Reta;Urbano;2;1
329945;2008-01-14;Segunda;16:00:00;SP;116;208.0;GUARULHOS;Outras;Saída de Pista;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;1;1
329985;2008-01-15;Terça;14:10:00;SP;116;181.0;GUARAREMA;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;2;2
330078;2008-01-10;Quinta;17:00:00;SP;116;219.0;GUARULHOS;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
330098;2008-01-10;Quinta;11:30:00;SP;116;229.0;SAO PAULO;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
330121;2008-01-15;Terça;06:20:00;SP;116;225.0;GUARULHOS;Defeito mecânico em veículo;Colisão Transversal;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
330126;2008-01-13;Domingo;18:30:00;SP;116;144.1;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Chuva;Dupla;Reta;Urbano;3;3
330138;2008-01-16;Quarta;14:15:00;SP;116;165.0;JACAREI;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
330186;2008-01-14;Segunda;15:10:00;SP;116;211.0;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Urbano;3;3
330188;2008-01-16;Quarta;16:50:00;SP;116;113.0;TAUBATE;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2;2
330193;2008-01-16;Quarta;11:26:00;SP;116;145.8;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;3;3
330204;2008-01-15;Terça;11:45:00;SP;116;221.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
330269;2008-01-16;Quarta;17:25:00;SP;116;219.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;3;3
330327;2008-01-16;Quarta;20:47:00;SP;116;102.3;PINDAMONHANGABA;Dormindo;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Rural;2;2
330335;2008-01-14;Segunda;18:15:00;SP;116;212.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Urbano;3;3
330365;2008-01-16;Quarta;00:30:00;SP;116;206.0;GUARULHOS;Outras;Atropelamento de animal;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;1;1
330378;2008-01-07;Segunda;08:20:00;SP;116;222.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
330407;2008-01-14;Segunda;16:10:00;SP;116;190.5;SANTA ISABEL;Outras;Saída de Pista;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;1;1
330476;2008-01-16;Quarta;08:00:00;SP;116;222.5;GUARULHOS;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
330484;2008-01-17;Quinta;08:30:00;SP;116;117.6;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;3;3
330485;2008-01-15;Terça;08:00:00;SP;116;221.0;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
330505;2008-01-17;Quinta;11:20:00;SP;116;207.9;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
