id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
3738;2017-01-14;sábado;14:35:00;SP;116;168.6;JACAREI;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Interseção de vias;Não;5;2
4506;2017-01-17;terça-feira;06:15:00;SP;116;126.0;CACAPAVA;Defeito Mecânico no Veículo;Colisão transversal;Com Vítimas Fatais;Amanhecer;Crescente;Chuva;Dupla;Reta;Sim;5;2
4712;2017-01-18;quarta-feira;03:30:00;SP;116;143.5;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Chuva;Simples;Reta;Não;3;3
4727;2017-01-18;quarta-feira;07:10:00;SP;116;139.8;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão com objeto estático;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Não Informado;Não;2;2
4804;2017-01-18;quarta-feira;14:10:00;SP;116;224.0;GUARULHOS;Não guardar distância de segurança;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Sim;1;1
4938;2017-01-19;quinta-feira;03:30:00;SP;116;228.0;GUARULHOS;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;3;2
5001;2017-01-19;quinta-feira;09:54:00;SP;116;156.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;2
5047;2017-01-19;quinta-feira;12:45:00;SP;116;182.5;GUARAREMA;Defeito na Via;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;3;2
6433;2017-01-24;terça-feira;17:50:00;SP;116;216.9;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Múltipla;Reta;Sim;3;3
6477;2017-01-24;terça-feira;23:20:00;SP;116;225.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Múltipla;Reta;Sim;2;2
6627;2017-01-25;quarta-feira;15:40:00;SP;116;123.0;CACAPAVA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;2
7086;2017-01-27;sexta-feira;13:10:00;SP;116;217.0;GUARULHOS;Defeito Mecânico no Veículo;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Sim;1;1
7429;2017-01-28;sábado;16:30:00;SP;116;100.2;PINDAMONHANGABA;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;2
7798;2017-01-30;segunda-feira;03:00:00;SP;116;210.3;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Não Informado;Sim;3;2
7879;2017-01-30;segunda-feira;11:10:00;SP;116;188.7;SANTA ISABEL;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Desvio Temporário;Não;4;4
8150;2017-01-31;terça-feira;14:15:00;SP;116;220.1;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
8491;2017-02-02;quinta-feira;00:15:00;SP;116;145.2;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
8503;2017-02-02;quinta-feira;03:05:00;SP;116;101.2;PINDAMONHANGABA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;2;2
8926;2017-02-03;sexta-feira;18:20:00;SP;116;221.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;3;2
9025;2017-02-03;sexta-feira;23:45:00;SP;116;223.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;3;3
9677;2017-02-06;segunda-feira;00:50:00;SP;116;109.0;TAUBATE;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;2
9847;2017-02-06;segunda-feira;16:00:00;SP;116;159.0;JACAREI;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;3
9942;2017-02-07;terça-feira;01:15:00;SP;116;171.0;JACAREI;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;1
10193;2017-02-08;quarta-feira;05:30:00;SP;116;106.0;TAUBATE;Objeto estático sobre o leito carroçável;Colisão com objeto estático;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;2
10475;2017-02-09;quinta-feira;09:20:00;SP;116;131.0;CACAPAVA;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;3;3
10507;2017-02-09;quinta-feira;11:20:00;SP;116;216.0;GUARULHOS;Velocidade Incompatível;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
11656;2017-02-13;segunda-feira;08:10:00;SP;116;149.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Viaduto;Sim;1;1
11886;2017-02-14;terça-feira;04:00:00;SP;116;226.0;GUARULHOS;Falta de Atenção à Condução;Tombamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;1
11949;2017-02-14;terça-feira;09:30:00;SP;116;125.0;CACAPAVA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;1
11971;2017-02-14;terça-feira;11:10:00;SP;116;229.3;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;2;2
12109;2017-02-14;terça-feira;22:30:00;SP;116;211.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;4;4
12646;2017-02-17;sexta-feira;10:30:00;SP;116;160.0;JACAREI;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;2
13871;2017-02-21;terça-feira;16:30:00;SP;116;147.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;2
13938;2017-02-22;quarta-feira;05:40:00;SP;116;135.0;SAO JOSE DOS CAMPOS;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Não;2;2
14693;2017-02-24;sexta-feira;17:30:00;SP;116;197.1;ARUJA;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;2;2
14794;2017-02-24;sexta-feira;23:00:00;SP;116;177.3;GUARAREMA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;3;2
14967;2017-02-25;sábado;10:00:00;SP;116;148.4;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;3
15140;2017-02-25;sábado;16:10:00;SP;116;228.0;GUARULHOS;Ingestão de Álcool;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;3
15718;2017-02-27;segunda-feira;15:28:00;SP;116;146.6;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Não Informado;Sim;2;2
15723;2017-02-27;segunda-feira;17:00:00;SP;116;109.0;TAUBATE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;4;3
16301;2017-03-01;quarta-feira;20:50:00;SP;116;148.8;SAO JOSE DOS CAMPOS;Ultrapassagem Indevida;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
16599;2017-03-03;sexta-feira;06:30:00;SP;116;168.0;JACAREI;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;2
16721;2017-03-03;sexta-feira;17:00:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Anoitecer;Crescente;Chuva;Múltipla;Desvio Temporário;Sim;2;2
17489;2017-03-06;segunda-feira;14:35:00;SP;116;201.0;GUARULHOS;Pista Escorregadia;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Sim;1;1
17496;2017-03-06;segunda-feira;14:50:00;SP;116;182.0;SANTA ISABEL;Defeito Mecânico no Veículo;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Múltipla;Desvio Temporário;Não;4;2
17717;2017-03-07;terça-feira;11:30:00;SP;116;100.5;PINDAMONHANGABA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;1;1
17730;2017-03-07;terça-feira;13:27:00;SP;116;215.8;GUARULHOS;Mal Súbito;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;5;2
17847;2017-03-07;terça-feira;22:30:00;SP;116;137.7;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;2;2
17867;2017-03-08;quarta-feira;02:00:00;SP;116;142.6;SAO JOSE DOS CAMPOS;Condutor Dormindo;Tombamento;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;1;1
17876;2017-03-08;quarta-feira;04:50:00;SP;116;225.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;4;3
18230;2017-03-09;quinta-feira;13:50:00;SP;116;218.0;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;3
18243;2017-03-09;quinta-feira;14:15:00;SP;116;101.0;TAUBATE;Defeito Mecânico no Veículo;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;2
18372;2017-03-10;sexta-feira;01:00:00;SP;116;142.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Não Informado;Sim;1;1
18506;2017-03-10;sexta-feira;13:50:00;SP;116;169.0;JACAREI;Defeito Mecânico no Veículo;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;2
18531;2017-03-10;sexta-feira;14:55:00;SP;116;155.1;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;2
18712;2017-03-11;sábado;05:00:00;SP;116;165.0;JACAREI;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;2;2
19092;2017-03-12;domingo;10:00:00;SP;116;227.0;SAO PAULO;Não guardar distância de segurança;Capotamento;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;2
19304;2017-03-13;segunda-feira;01:00:00;SP;116;218.0;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;5;5
19390;2017-03-13;segunda-feira;09:50:00;SP;116;212.4;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;2
19412;2017-03-13;segunda-feira;11:38:00;SP;116;221.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;2;2
19448;2017-03-13;segunda-feira;13:17:00;SP;116;187.3;SANTA ISABEL;Defeito Mecânico no Veículo;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;2;2
19650;2017-02-22;quarta-feira;11:15:00;SP;116;162.0;JACAREI;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;2
20306;2017-03-17;sexta-feira;04:20:00;SP;116;163.0;JACAREI;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;1;1
20341;2017-03-16;quinta-feira;06:43:00;SP;116;217.3;GUARULHOS;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
20749;2017-03-18;sábado;11:50:00;SP;116;188.0;SANTA ISABEL;Falta de Atenção à Condução;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;2
20758;2017-03-18;sábado;13:25:00;SP;116;112.0;TAUBATE;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;1
21095;2017-03-19;domingo;10:40:00;SP;116;110.0;TAUBATE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;2
21126;2017-03-16;quinta-feira;04:30:00;SP;116;129.9;CACAPAVA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;4;3
21134;2017-03-19;domingo;13:30:00;SP;116;158.3;JACAREI;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;3;2
21931;2017-03-22;quarta-feira;15:30:00;SP;116;224.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;3
22056;2017-03-23;quinta-feira;08:45:00;SP;116;220.0;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
22371;2017-03-24;sexta-feira;11:00:00;SP;116;213.0;GUARULHOS;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;1
22504;2017-03-24;sexta-feira;21:00:00;SP;116;172.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Não Informado;Não;2;2
22569;2017-03-25;sábado;01:45:00;SP;116;153.0;SAO JOSE DOS CAMPOS;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;2
22783;2017-03-25;sábado;19:30:00;SP;116;218.3;GUARULHOS;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;3;3
23402;2017-03-28;terça-feira;01:29:00;SP;116;155.7;SAO JOSE DOS CAMPOS;Desobediência às normas de trânsito pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;1
23865;2017-03-29;quarta-feira;19:26:00;SP;116;227.0;GUARULHOS;Ingestão de Álcool;Engavetamento;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Sim;5;5
24026;2017-03-10;sexta-feira;14:50:00;SP;116;158.1;JACAREI;Não guardar distância de segurança;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;6;5
24112;2017-03-30;quinta-feira;22:02:00;SP;116;211.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Não Informado;Sim;3;3
24129;2017-03-31;sexta-feira;00:10:00;SP;116;223.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
25090;2017-04-03;segunda-feira;10:30:00;SP;116;219.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;2;2
25231;2017-03-23;quinta-feira;05:30:00;SP;116;106.8;TAUBATE;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;1;1
25290;2017-04-03;segunda-feira;04:00:00;SP;116;116.0;TAUBATE;Condutor Dormindo;Colisão traseira;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;2;2
25365;2017-04-04;terça-feira;12:57:00;SP;116;229.0;SAO PAULO;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
25531;2017-04-05;quarta-feira;08:15:00;SP;116;140.5;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;3;3
26059;2017-04-05;quarta-feira;11:45:00;SP;116;211.0;GUARULHOS;Velocidade Incompatível;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Desvio Temporário;Sim;1;1
26183;2017-04-06;quinta-feira;03:30:00;SP;116;229.9;SAO PAULO;Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo;Colisão com objeto estático;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;2
26416;2017-04-06;quinta-feira;19:30:00;SP;116;222.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
26650;2017-04-07;sexta-feira;16:45:00;SP;116;223.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
26924;2017-04-08;sábado;11:40:00;SP;116;145.2;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Interseção de vias;Sim;3;2
27612;2017-04-10;segunda-feira;15:30:00;SP;116;213.3;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Desvio Temporário;Sim;2;2
27751;2017-04-11;terça-feira;05:10:00;SP;116;203.7;ARUJA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Não;2;2
27794;2017-04-11;terça-feira;08:50:00;SP;116;223.4;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;3;3
27841;2017-04-11;terça-feira;13:35:00;SP;116;159.8;JACAREI;Não guardar distância de segurança;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;3;3
28310;2017-04-13;quinta-feira;06:35:00;SP;116;216.2;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Chuva;Múltipla;Reta;Sim;2;2
28329;2017-04-13;quinta-feira;07:50:00;SP;116;216.0;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;3;2
29011;2017-04-15;sábado;11:20:00;SP;116;208.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;2;2
29281;2017-04-12;quarta-feira;09:25:00;SP;116;140.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
29838;2017-04-18;terça-feira;05:30:00;SP;116;204.5;ARUJA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Curva;Sim;5;2
30089;2017-04-19;quarta-feira;03:00:00;SP;116;172.4;JACAREI;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
30648;2017-04-21;sexta-feira;01:15:00;SP;116;199.6;ARUJA;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;3;2
30659;2017-04-21;sexta-feira;03:00:00;SP;116;184.6;SANTA ISABEL;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Curva;Não;4;4
30664;2017-04-21;sexta-feira;03:25:00;SP;116;227.4;SAO PAULO;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Curva;Sim;2;2
31279;2017-04-23;domingo;01:44:00;SP;116;213.0;GUARULHOS;Falta de Atenção à Condução;Engavetamento;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Múltipla;Não Informado;Sim;3;3
31628;2017-04-24;segunda-feira;09:00:00;SP;116;129.8;CACAPAVA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;4
31697;2017-04-24;segunda-feira;15:45:00;SP;116;165.4;JACAREI;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;2
31818;2017-04-25;terça-feira;00:54:00;SP;116;113.9;TAUBATE;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;4;2
31835;2017-04-25;terça-feira;06:15:00;SP;116;201.1;ARUJA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Curva;Sim;3;2
31976;2017-04-25;terça-feira;19:00:00;SP;116;207.0;GUARULHOS;Mal Súbito;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1;1
32043;2017-04-26;quarta-feira;04:15:00;SP;116;186.0;SANTA ISABEL;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;2
32169;2017-04-26;quarta-feira;14:38:00;SP;116;229.0;SAO PAULO;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Múltipla;Reta;Sim;4;4
32731;2017-04-28;sexta-feira;14:40:00;SP;116;216.6;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Não Informado;Sim;3;3
33485;2017-04-30;domingo;21:20:00;SP;116;144.5;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;3;3
