id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
173739;2007-01-01;Segunda;02:30:00;SP;116;147.9;SAO JOSE DOS CAMPOS;Defeito mecânico em veículo;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2;2
173761;2007-01-01;Segunda;05:20:00;SP;116;215.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Chuva;Múltipla;Reta;Urbano;1;1
173860;2007-01-01;Segunda;09:20:00;SP;116;161.8;JACAREI;Outras;Atropelamento de pessoa;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;2;1
173982;2007-01-01;Segunda;19:11:00;SP;116;126.3;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Nublado;Dupla;Reta;Urbano;2;2
174086;2007-01-01;Segunda;15:10:00;SP;116;227.0;GUARULHOS;Outras;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Urbano;1;1
174562;2007-01-02;Terça;17:45:00;SP;116;174.0;JACAREI;Velocidade incompatível;Colisão Transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;3;2
174927;2007-01-02;Terça;16:10:00;SP;116;216.0;GUARULHOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;1;1
174930;2007-01-02;Terça;15:20:00;SP;116;154.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;6;6
174997;2007-01-03;Quarta;16:30:00;SP;116;143.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2;2
175062;2007-01-03;Quarta;22:40:00;SP;116;222.7;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
175120;2007-01-03;Quarta;22:00:00;SP;116;176.7;GUARAREMA;Outras;Atropelamento de pessoa;Com Vítimas Feridas;Plena noite;Decrescente;Chuva;Dupla;Reta;Rural;2;1
