id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
1001339;2011-10-27;Quinta;10:00:00;SP;116;144.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1001443;2011-10-29;Sábado;21:50:00;SP;116;191.5;SANTA ISABEL;Falta de atenção;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Plena noite;Decrescente;Nublado;Dupla;Reta;Rural;1;1
1001484;2011-10-28;Sexta;17:25:00;SP;116;158.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1001490;2011-10-25;Terça;06:30:00;SP;116;222.0;GUARULHOS;Outras;Colisão lateral;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1001644;2011-10-29;Sábado;19:30:00;SP;116;214.0;GUARULHOS;Ingestão de álcool;Colisão lateral;Sem Vítimas;Anoitecer;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
1001676;2011-10-30;Domingo;07:30:00;SP;116;223.0;GUARULHOS;Outras;Capotamento;Sem Vítimas;Amanhecer;Crescente;Nublado;Múltipla;Reta;Urbano;1;1
1001681;2011-10-25;Terça;07:15:00;SP;116;165.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Rural;2;2
1001684;2011-10-26;Quarta;10:00:00;SP;116;150.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
1001763;2011-11-01;Terça;16:40:00;SP;116;164.5;JACAREI;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
1001884;2011-10-26;Quarta;17:20:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1001985;2011-11-02;Quarta;05:15:00;SP;116;116.5;TAUBATE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Nublado;Dupla;Reta;Rural;2;2
1002001;2011-10-29;Sábado;06:35:00;SP;116;180.0;GUARAREMA;Outras;Saída de Pista;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;1;1
1002059;2011-11-01;Terça;12:30:00;SP;116;217.8;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1002060;2011-10-28;Sexta;16:40:00;SP;116;142.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1002063;2011-10-29;Sábado;21:30:00;SP;116;136.5;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Com Vítimas Fatais;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1002077;2011-10-30;Domingo;05:40:00;SP;116;121.5;CACAPAVA;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Reta;Rural;17;2
1002080;2011-11-01;Terça;16:30:00;SP;116;219.0;GUARULHOS;Velocidade incompatível;Derramamento de Carga;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
1002093;2011-10-30;Domingo;04:15:00;SP;116;182.0;SANTA ISABEL;Outras;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Chuva;Dupla;Reta;Rural;2;2
1002125;2011-11-01;Terça;18:30:00;SP;116;156.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;2;2
1002132;2011-11-02;Quarta;05:20:00;SP;116;145.9;SAO JOSE DOS CAMPOS;Outras;Capotamento;Com Vítimas Feridas;Amanhecer;Crescente;Ceu Claro;Dupla;Reta;Urbano;1;1
1002159;2011-10-29;Sábado;22:45:00;SP;116;112.0;TAUBATE;Outras;Capotamento;Com Vítimas Feridas;Plena noite;Decrescente;Chuva;Dupla;Reta;Urbano;3;1
1002190;2011-11-02;Quarta;12:20:00;SP;116;135.2;CACAPAVA;Outras;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;1;1
1002209;2011-10-31;Segunda;22:50:00;SP;116;154.0;SAO JOSE DOS CAMPOS;Defeito mecânico em veículo;Colisão frontal;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Múltipla;Reta;Rural;2;2
1002250;2011-10-26;Quarta;13:40:00;SP;116;144.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
1002275;2011-10-27;Quinta;07:20:00;SP;116;165.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;2;2
1002310;2011-10-24;Segunda;19:10:00;SP;116;219.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Plena noite;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;3;2
1002438;2011-10-20;Quinta;21:30:00;SP;116;185.0;SANTA ISABEL;Ingestão de álcool;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Curva;Rural;2;2
1002451;2011-11-02;Quarta;17:45:00;SP;116;197.0;ARUJA;Outras;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;1;1
1002510;2011-10-17;Segunda;06:40:00;SP;116;211.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1002544;2011-10-28;Sexta;20:15:00;SP;116;157.0;SAO JOSE DOS CAMPOS;Outras;Capotamento;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;1;1
1002696;2011-11-02;Quarta;08:20:00;SP;116;226.0;GUARULHOS;Falta de atenção;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Cruzamento;Urbano;3;2
1002701;2011-11-03;Quinta;12:02:00;SP;116;111.5;TAUBATE;Outras;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;1;1
1002830;2011-10-29;Sábado;14:00:00;SP;116;225.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1002861;2011-10-30;Domingo;15:10:00;SP;116;146.5;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1002922;2011-11-03;Quinta;07:40:00;SP;116;207.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1003201;2011-10-19;Quarta;23:45:00;SP;116;132.5;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1003226;2011-10-31;Segunda;06:45:00;SP;116;121.0;CACAPAVA;Outras;Colisão lateral;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1003313;2011-10-29;Sábado;05:40:00;SP;116;158.5;JACAREI;Outras;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Nublado;Dupla;Reta;Urbano;2;2
1003392;2011-10-31;Segunda;00:30:00;SP;116;186.2;SANTA ISABEL;Velocidade incompatível;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Nublado;Simples;Curva;Rural;3;3
1003480;2011-10-31;Segunda;07:40:00;SP;116;163.3;JACAREI;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;1;1
1003499;2011-11-04;Sexta;14:15:00;SP;116;140.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1003506;2011-11-04;Sexta;09:20:00;SP;116;125.3;CACAPAVA;Outras;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2;1
1003678;2011-10-30;Domingo;15:50:00;SP;116;144.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1003697;2011-10-28;Sexta;09:50:00;SP;116;224.9;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1003719;2011-11-03;Quinta;05:30:00;SP;116;222.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;4;4
1003746;2011-11-04;Sexta;14:55:00;SP;116;155.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Rural;3;3
1003752;2011-11-04;Sexta;16:00:00;SP;116;160.0;JACAREI;Outras;Colisão com objeto móvel;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;1;1
1003758;2011-11-05;Sábado;22:40:00;SP;116;148.4;SAO JOSE DOS CAMPOS;Outras;Colisão lateral;Com Vítimas Feridas;Plena noite;Decrescente;Nublado;Múltipla;Reta;Urbano;3;2
1003774;2011-11-06;Domingo;05:40:00;SP;116;146.6;SAO JOSE DOS CAMPOS;Defeito mecânico em veículo;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Curva;Urbano;2;2
1003870;2011-11-06;Domingo;15:00:00;SP;116;147.0;SAO JOSE DOS CAMPOS;Outras;Colisão com objeto fixo;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;1;1
1003966;2011-11-04;Sexta;08:15:00;SP;116;228.0;SAO PAULO;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;3;3
1004010;2011-10-22;Sábado;21:10:00;SP;116;218.0;GUARULHOS;Outras;Colisão com objeto fixo;Com Vítimas Feridas;Plena noite;Crescente;Nublado;Dupla;Curva;Urbano;2;1
1004026;2011-10-25;Terça;07:45:00;SP;116;182.0;SANTA ISABEL;Velocidade incompatível;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Rural;2;2
1004261;2011-10-28;Sexta;23:00:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1004369;2011-11-07;Segunda;08:00:00;SP;116;117.3;TAUBATE;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1004494;2011-11-07;Segunda;07:15:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1004547;2011-11-07;Segunda;17:00:00;SP;116;219.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1004571;2011-11-01;Terça;18:00:00;SP;116;219.0;GUARULHOS;Defeito mecânico em veículo;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
1004632;2011-11-07;Segunda;11:00:00;SP;116;229.0;SAO PAULO;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1004645;2011-11-07;Segunda;17:20:00;SP;116;134.5;SAO JOSE DOS CAMPOS;Animais na Pista;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2;2
1004916;2011-11-04;Sexta;20:00:00;SP;116;101.0;PINDAMONHANGABA;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Urbano;10;10
1005072;2011-10-27;Quinta;19:55:00;SP;116;157.5;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1005182;2011-11-08;Terça;13:56:00;SP;116;174.1;JACAREI;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2;2
1005187;2011-10-30;Domingo;04:30:00;SP;116;135.5;SAO JOSE DOS CAMPOS;Dormindo;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Chuva;Dupla;Reta;Urbano;2;2
1005221;2011-11-03;Quinta;19:00:00;SP;116;150.3;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Anoitecer;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1005269;2011-11-05;Sábado;23:10:00;SP;116;147.6;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;4;4
1005429;2011-11-04;Sexta;16:42:00;SP;116;159.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1005432;2011-11-07;Segunda;17:40:00;SP;116;119.4;TAUBATE;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Rural;2;2
1005533;2011-10-29;Sábado;03:30:00;SP;116;195.0;ARUJA;Outras;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1005536;2011-11-04;Sexta;00:40:00;SP;116;182.0;GUARAREMA;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Rural;2;2
1005578;2011-11-02;Quarta;22:20:00;SP;116;167.0;JACAREI;Outras;Colisão com objeto fixo;Ignorado;Plena noite;Crescente;Ceu Claro;Simples;Reta;Urbano;1;1
1005627;2011-11-01;Terça;16:50:00;SP;116;207.0;GUARULHOS;Outras;Atropelamento de pessoa;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;2;1
1005633;2011-11-01;Terça;18:00:00;SP;116;213.0;GUARULHOS;Outras;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1005679;2011-11-05;Sábado;20:50:00;SP;116;197.3;ARUJA;Falta de atenção;Colisão lateral;Sem Vítimas;Plena noite;Decrescente;Ceu Claro;Dupla;Curva;Urbano;2;2
1005694;2011-11-09;Quarta;10:15:00;SP;116;210.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;3;3
1005722;2011-11-01;Terça;23:40:00;SP;116;158.7;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Nublado;Simples;Reta;Urbano;2;2
1005847;2011-11-08;Terça;09:00:00;SP;116;210.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1005870;2011-11-05;Sábado;02:45:00;SP;116;224.0;GUARULHOS;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1005892;2011-11-09;Quarta;00:20:00;SP;116;227.0;SAO PAULO;Falta de atenção;Colisão traseira;Sem Vítimas;Plena noite;Decrescente;Nublado;Múltipla;Reta;Urbano;2;2
1005913;2011-11-08;Terça;12:45:00;SP;116;139.1;SAO JOSE DOS CAMPOS;Outras;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2;2
1005915;2011-11-09;Quarta;15:30:00;SP;116;160.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1006063;2011-11-09;Quarta;17:25:00;SP;116;199.0;ARUJA;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2;2
1006067;2011-11-09;Quarta;17:40:00;SP;116;189.0;SANTA ISABEL;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2;2
1006116;2011-11-10;Quinta;08:10:00;SP;116;149.3;SAO JOSE DOS CAMPOS;Outras;Colisão traseira;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Rural;2;2
1006163;2011-11-09;Quarta;17:10:00;SP;116;167.0;JACAREI;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1006235;2011-11-09;Quarta;08:20:00;SP;116;109.7;TAUBATE;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1006243;2011-11-05;Sábado;13:40:00;SP;116;154.6;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;4;4
1006273;2011-11-10;Quinta;10:40:00;SP;116;123.1;CACAPAVA;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2;2
1006280;2011-11-10;Quinta;05:30:00;SP;116;221.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1006353;2011-11-03;Quinta;07:20:00;SP;116;219.8;GUARULHOS;Outras;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;2;2
1006461;2011-11-09;Quarta;06:30:00;SP;116;165.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;3;3
1006467;2011-11-10;Quinta;10:40:00;SP;116;209.8;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
1006470;2011-11-07;Segunda;09:15:00;SP;116;222.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
1006478;2011-11-10;Quinta;16:30:00;SP;116;222.5;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;2;2
1006480;2011-11-07;Segunda;18:00:00;SP;116;225.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Urbano;4;4
1006487;2011-11-09;Quarta;09:30:00;SP;116;220.0;GUARULHOS;Falta de atenção;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Urbano;2;2
1006490;2011-11-09;Quarta;23:15:00;SP;116;220.0;GUARULHOS;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Urbano;2;1
