id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
104471;2018-01-19;sexta-feira;01:00:00;SP;116;208.0;GUARULHOS;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Garoa/Chuvisco;Múltipla;Reta;Não;1;1
104529;2018-01-19;sexta-feira;09:00:00;SP;116;227.0;SAO PAULO;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
104638;2018-01-19;sexta-feira;16:40:00;SP;116;145.4;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;6;6
105097;2018-01-21;domingo;09:10:00;SP;116;112.1;TAUBATE;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;2
105468;2018-01-22;segunda-feira;16:20:00;SP;116;165.0;JACAREI;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;3
105671;2018-01-23;terça-feira;15:50:00;SP;116;182.3;SANTA ISABEL;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Múltipla;Desvio Temporário;Não;1;1
105841;2018-01-24;quarta-feira;11:30:00;SP;116;216.6;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;2
105867;2018-01-24;quarta-feira;15:44:00;SP;116;212.0;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Não Informado;Sim;4;4
105969;2018-01-25;quinta-feira;03:45:00;SP;116;131.9;CACAPAVA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
106081;2018-01-25;quinta-feira;15:30:00;SP;116;144.6;SAO JOSE DOS CAMPOS;Velocidade Incompatível;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Não Informado;Não;4;3
106109;2018-01-25;quinta-feira;17:40:00;SP;116;150.3;SAO JOSE DOS CAMPOS;Defeito Mecânico no Veículo;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;3
106938;2018-01-28;domingo;23:30:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Sim;3;2
107010;2018-01-29;segunda-feira;08:00:00;SP;116;198.7;ARUJA;Falta de Atenção à Condução;Derramamento de carga;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1;1
107342;2018-01-30;terça-feira;14:25:00;SP;116;165.0;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Não;2;2
107347;2018-01-30;terça-feira;14:21:00;SP;116;119.5;CACAPAVA;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Não;2;2
107352;2018-01-30;terça-feira;14:30:00;SP;116;192.0;SANTA ISABEL;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Não Informado;Sim;2;2
107446;2018-01-30;terça-feira;21:15:00;SP;116;131.8;CACAPAVA;Pista Escorregadia;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;3;3
107473;2018-01-31;quarta-feira;01:15:00;SP;116;115.8;TAUBATE;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;2
107624;2018-01-31;quarta-feira;17:00:00;SP;116;148.0;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
107732;2018-02-01;quinta-feira;02:00:00;SP;116;212.0;GUARULHOS;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;2
109046;2018-02-06;terça-feira;06:00:00;SP;116;156.8;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Fatais;Amanhecer;Crescente;Nublado;Dupla;Reta;Não;4;3
109247;2018-02-06;terça-feira;21:50:00;SP;116;189.0;SAO PAULO;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2;2
109546;2018-02-08;quinta-feira;07:45:00;SP;116;109.8;TAUBATE;Defeito Mecânico no Veículo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;4;4
110292;2018-02-10;sábado;17:15:00;SP;116;151.7;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;2;2
111301;2018-02-14;quarta-feira;16:45:00;SP;116;160.5;JACAREI;Defeito Mecânico no Veículo;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;1;1
111842;2018-02-17;sábado;07:40:00;SP;116;215.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;2;2
112943;2018-02-22;quinta-feira;06:27:00;SP;116;219.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;2;2
113089;2018-02-22;quinta-feira;13:50:00;SP;116;112.6;TAUBATE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;3;3
113101;2018-02-22;quinta-feira;14:28:00;SP;116;114.4;TAUBATE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
113521;2018-02-24;sábado;00:20:00;SP;116;214.9;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Túnel;Sim;2;2
113662;2018-02-24;sábado;13:40:00;SP;116;155.3;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;2
113700;2018-02-24;sábado;16:00:00;SP;116;165.3;JACAREI;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;2
113879;2018-02-25;domingo;06:50:00;SP;116;184.0;SANTA ISABEL;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Curva;Não;2;2
114171;2018-02-26;segunda-feira;09:50:00;SP;116;223.9;GUARULHOS;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;3;2
114402;2018-02-27;terça-feira;02:15:00;SP;116;222.0;GUARULHOS;Condutor Dormindo;Colisão com objeto estático;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;1
114643;2018-02-27;terça-feira;19:30:00;SP;116;108.7;TAUBATE;Objeto estático sobre o leito carroçável;Incêndio;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;4;2
114650;2018-02-27;terça-feira;22:15:00;SP;116;182.0;SANTA ISABEL;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;1
114826;2018-02-28;quarta-feira;15:00:00;SP;116;209.0;GUARULHOS;Defeito Mecânico no Veículo;Danos eventuais;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;1
115120;2018-03-01;quinta-feira;22:40:00;SP;116;161.0;SAO JOSE DOS CAMPOS;Desobediência às normas de trânsito pelo pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;1
115385;2018-03-03;sábado;00:08:00;SP;116;165.2;JACAREI;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;2;1
115445;2018-03-03;sábado;07:40:00;SP;116;204.0;ARUJA;Condutor Dormindo;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;2;2
115991;2018-03-05;segunda-feira;10:45:00;SP;116;208.1;GUARULHOS;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;2;2
116077;2018-03-05;segunda-feira;20:00:00;SP;116;218.0;GUARULHOS;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;2
116905;2018-03-09;sexta-feira;11:00:00;SP;116;127.0;CACAPAVA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;2;2
116950;2018-03-09;sexta-feira;14:05:00;SP;116;151.0;EMBU DAS ARTES;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
117235;2018-03-10;sábado;14:10:00;SP;116;209.2;GUARULHOS;Velocidade Incompatível;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Sim;1;1
117955;2018-03-13;terça-feira;09:00:00;SP;116;217.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;2
118032;2018-03-13;terça-feira;17:00:00;SP;116;227.7;SAO PAULO;Defeito Mecânico no Veículo;Danos eventuais;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;1
118115;2018-03-14;quarta-feira;10:37:00;SP;116;222.3;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
118149;2018-03-14;quarta-feira;11:20:00;SP;116;225.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;4;2
118165;2018-03-14;quarta-feira;09:00:00;SP;116;177.1;GUARAREMA;Avarias e/ou desgaste excessivo no pneu;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;1
118320;2018-03-15;quinta-feira;02:50:00;SP;116;215.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Interseção de vias;Não;2;2
118588;2018-03-16;sexta-feira;06:20:00;SP;116;174.2;JACAREI;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Não;2;2
118955;2018-03-17;sábado;13:30:00;SP;116;189.0;SANTA ISABEL;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Não;2;2
119453;2018-03-19;segunda-feira;15:00:00;SP;116;211.0;GUARULHOS;Pista Escorregadia;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Sim;2;2
119458;2018-03-19;segunda-feira;13:50:00;SP;116;220.8;GUARULHOS;Falta de Atenção à Condução;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Não;3;2
119480;2018-03-19;segunda-feira;14:50:00;SP;116;102.1;PINDAMONHANGABA;Ingestão de Álcool;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;2
119551;2018-03-20;terça-feira;00:00:00;SP;116;178.5;GUARAREMA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;1
119768;2018-03-20;terça-feira;15:45:00;SP;116;182.1;SANTA ISABEL;Defeito Mecânico no Veículo;Colisão com objeto estático;Com Vítimas Fatais;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Não;2;1
119881;2018-03-19;segunda-feira;17:00:00;SP;116;207.0;GUARULHOS;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;3;3
121402;2018-03-27;terça-feira;18:45:00;SP;116;205.2;ARUJA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Desvio Temporário;Não;3;3
122433;2018-04-01;domingo;05:45:00;SP;116;204.0;ARUJA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Sim;4;2
122784;2018-04-02;segunda-feira;16:22:00;SP;116;228.9;SAO PAULO;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Não Informado;Sim;2;2
122864;2018-04-02;segunda-feira;21:00:00;SP;116;176.0;GUARAREMA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Não Informado;Não;3;3
123035;2018-04-03;terça-feira;18:50:00;SP;116;157.3;SAO JOSE DOS CAMPOS;Desobediência às normas de trânsito pelo condutor;Colisão com objeto estático;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;2;1
123284;2018-04-05;quinta-feira;01:25:00;SP;116;215.0;GUARULHOS;Condutor Dormindo;Colisão com objeto estático;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
123285;2018-04-05;quinta-feira;02:50:00;SP;116;198.0;ARUJA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;2;2
123457;2018-04-05;quinta-feira;14:30:00;SP;116;211.0;GUARULHOS;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Não Informado;Sim;3;3
123502;2018-04-05;quinta-feira;17:30:00;SP;116;208.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Anoitecer;Decrescente;Nublado;Dupla;Reta;Não;3;2
123595;2018-04-06;sexta-feira;00:30:00;SP;116;109.6;TAUBATE;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;2
123597;2018-04-06;sexta-feira;02:10:00;SP;116;134.4;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;3;2
126904;2018-04-10;terça-feira;02:23:00;SP;116;192.4;SANTA ISABEL;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;2
127066;2018-04-10;terça-feira;19:54:00;SP;116;102.0;PINDAMONHANGABA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;1
127206;2018-04-11;quarta-feira;18:20:00;SP;116;135.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;3
127545;2018-04-13;sexta-feira;14:45:00;SP;116;223.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
127743;2018-04-12;quinta-feira;23:06:00;SP;116;220.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;3;3
128352;2018-04-16;segunda-feira;18:20:00;SP;116;214.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Múltipla;Reta;Sim;2;2
128423;2018-04-17;terça-feira;05:15:00;SP;116;112.9;TAUBATE;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;2;2
128544;2018-04-17;terça-feira;19:20:00;SP;116;200.0;ARUJA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;3;2
128667;2018-03-19;segunda-feira;16:40:00;SP;116;100.3;PINDAMONHANGABA;Mal Súbito;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;1
128673;2018-01-26;sexta-feira;18:07:00;SP;116;139.4;SAO JOSE DOS CAMPOS;Não guardar distância de segurança;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Não Informado;Sim;5;4
128679;2018-04-18;quarta-feira;08:40:00;SP;116;189.9;SANTA ISABEL;Defeito Mecânico no Veículo;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Não;1;1
128680;2018-04-18;quarta-feira;10:30:00;SP;116;210.7;GUARULHOS;Desobediência às normas de trânsito pelo pedestre;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
128890;2018-04-19;quinta-feira;13:20:00;SP;116;219.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
129214;2018-04-21;sábado;02:15:00;SP;116;224.0;GUARULHOS;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;1
130111;2018-04-25;quarta-feira;09:30:00;SP;116;229.0;SAO PAULO;Defeito na Via;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1;1
130493;2018-04-27;sexta-feira;09:55:00;SP;116;168.7;JACAREI;Não guardar distância de segurança;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;3;3
130707;2018-04-28;sábado;05:30:00;SP;116;159.4;JACAREI;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Nublado;Dupla;Reta;Sim;2;2
130735;2018-04-28;sábado;09:55:00;SP;116;155.2;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;3;2
131675;2018-05-02;quarta-feira;23:25:00;SP;116;175.0;JACAREI;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;2
132503;2018-05-06;domingo;23:30:00;SP;116;149.2;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;2
132525;2018-05-07;segunda-feira;05:00:00;SP;116;213.0;GUARULHOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;3;2
132685;2018-05-07;segunda-feira;17:55:00;SP;116;174.3;JACAREI;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Não Informado;Não;2;2
132734;2018-05-08;terça-feira;00:25:00;SP;116;138.6;SAO JOSE DOS CAMPOS;Mal Súbito;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;9;2
132771;2018-05-08;terça-feira;07:30:00;SP;116;218.2;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;6;5
132847;2018-05-08;terça-feira;14:22:00;SP;116;110.4;TAUBATE;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Fatais;Pleno dia;Decrescente;Chuva;Múltipla;Reta;Sim;2;2
132880;2018-05-08;terça-feira;16:25:00;SP;116;133.0;CACAPAVA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;2
133636;2018-05-12;sábado;15:00:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;2
134760;2018-05-16;quarta-feira;18:20:00;SP;116;146.0;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;2;2
134864;2018-05-17;quinta-feira;13:02:00;SP;116;139.4;SAO JOSE DOS CAMPOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;2
134958;2018-05-17;quinta-feira;21:30:00;SP;116;211.0;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;2
135157;2018-05-18;sexta-feira;22:15:00;SP;116;223.0;GUARULHOS;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
136141;2018-03-29;quinta-feira;22:00:00;SP;116;222.0;GUARULHOS;Ultrapassagem Indevida;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Reta;Sim;2;2
136188;2018-05-24;quinta-feira;15:30:00;SP;116;210.0;GUARULHOS;Falta de Atenção do Pedestre;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Não;2;1
136591;2018-05-27;domingo;22:30:00;SP;116;210.0;GUARULHOS;Ingestão de Álcool;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;2
136965;2018-05-31;quinta-feira;06:00:00;SP;116;131.0;CACAPAVA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Reta;Sim;3;2
137584;2018-06-03;domingo;09:50:00;SP;116;105.2;TAUBATE;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;1;1
137964;2018-06-04;segunda-feira;23:00:00;SP;116;123.5;CACAPAVA;Falta de Atenção à Condução;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Não Informado;Não;2;1
138068;2018-06-05;terça-feira;17:00:00;SP;116;212.7;GUARULHOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;2
