id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;veiculos
1237549;2013-01-17;Quinta;07:40:00;SP;116;229.0;SAO PAULO;Falta de atenção;Colisão traseira;Sem Vítimas;Amanhecer;Crescente;Ceu Claro;Múltipla;Reta;Urbano;3;3
1237566;2013-01-17;Quinta;13:00:00;SP;116;215.0;GUARULHOS;Falta de atenção;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Urbano;3;2
1237653;2013-01-17;Quinta;16:35:00;SP;116;103.3;TAUBATE;Outras;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Rural;3;3
1237709;2013-01-17;Quinta;18:20:00;SP;116;209.0;GUARULHOS;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2;2
1237710;2013-01-12;Sábado;16:55:00;SP;116;165.0;JACAREI;Outras;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Rural;2;2
1237766;2013-01-11;Sexta;06:40:00;SP;116;225.0;GUARULHOS;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Urbano;2;2
1237867;2013-01-18;Sexta;01:30:00;SP;116;215.0;GUARULHOS;Defeito na via;Colisão com objeto móvel;Sem Vítimas;Plena noite;Crescente;Ceu Claro;Múltipla;Reta;Urbano;1;1
1237932;2013-01-15;Terça;07:05:00;SP;116;99.0;PINDAMONHANGABA;Outras;Queda de motocicleta / bicicleta / veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;1;1
1238008;2013-01-18;Sexta;08:40:00;SP;116;136.0;SAO JOSE DOS CAMPOS;Falta de atenção;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;3;3
1238022;2013-01-13;Domingo;01:00:00;SP;116;194.0;SANTA ISABEL;Outras;Colisão com objeto fixo;Sem Vítimas;Plena noite;Crescente;Nublado;Simples;Reta;Rural;1;1
