datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-08-25,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879,22747.879
2023-08-26,22434.203,22434.645,22433.525,22434.219,22439.736,22434.17,22433.49,22434.93,22434.078,22434.281,22436.977,22434.65,22436.232,22434.158,22433.479,22434.092,22434.932,22435.28,22433.236,22433.205,22437.818,22435.021,22433.164,22433.258,22436.945,22435.45,22434.49,22434.033,22434.69,22435.309,22440.879,22433.744,22433.252,22438.06,22433.037,22434.215,22434.225,22434.238,22433.977,22434.768,22441.816,22439.395,22435.363,22435.021,22434.32,22438.113,22433.951,22436.479,22437.418,22433.564,22433.65
2023-08-27,22039.057,22042.346,22037.072,22037.37,22057.666,22040.281,22038.78,22043.758,22040.36,22042.4,22050.846,22039.074,22044.164,22036.998,22036.361,22038.312,22049.998,22043.848,22039.258,22033.686,22047.441,22046.455,22034.994,22035.49,22049.387,22043.182,22042.225,22042.15,22038.877,22041.809,22056.611,22040.098,22038.447,22059.43,22033.879,22038.703,22035.781,22037.701,22037.68,22040.568,22068.736,22055.139,22039.844,22047.059,22036.523,22050.104,22041.809,22051.227,22057.18,22036.916,22041.863
2023-08-28,21658.729,21673.957,21652.246,21648.803,21700.6,21666.97,21665.857,21669.43,21660.883,21668.424,21688.436,21662.51,21665.385,21654.564,21650.787,21655.625,21682.463,21673.738,21666.15,21643.373,21667.04,21677.176,21647.445,21645.49,21687.686,21666.17,21672.617,21665.244,21652.656,21676.273,21688.848,21676.842,21660.766,21712.979,21641.188,21659.64,21644.607,21656.047,21649.242,21661.906,21719.63,21697.926,21653.486,21684.02,21651.426,21675.922,21672.305,21696.146,21707.348,21652.814,21661.873
2023-08-29,21360.852,21398.193,21369.94,21330.727,21425.357,21363.684,21370.76,21372.873,21365.002,21385.195,21409.068,21364.51,21357.24,21343.646,21343.84,21360.334,21391.604,21389.967,21380.133,21323.926,21354.547,21401.285,21342.393,21324.605,21418.26,21379.105,21413.87,21383.879,21360.027,21398.344,21404.492,21393.021,21369.97,21444.889,21324.78,21373.947,21321.342,21369.92,21354.014,21368.03,21457.377,21418.121,21371.748,21430.307,21343.646,21376.96,21397.762,21428.385,21442.99,21355.229,21364.873
2023-08-30,21143.695,21204.334,21168.99,21088.586,21214.475,21127.188,21166.742,21155.203,21154.883,21195.516,21211.904,21152.518,21121.227,21109.838,21141.773,21146.27,21177.768,21178.113,21170.887,21081.34,21110.752,21224.1,21119.145,21086.73,21221.488,21193.514,21231.947,21208.19,21157.627,21205.584,21213.533,21182.613,21159.338,21249.781,21086.945,21165.389,21072.178,21187.65,21134.113,21177.701,21283.572,21214.107,21204.822,21267.062,21108.684,21160.178,21214.594,21258.943,21263.18,21169.395,21164.36
2023-08-31,20940.875,21008.902,21000.783,20857.664,20996.79,20898.38,21000.887,20945.03,20970.379,21034.26,21026.281,20972.494,20896.043,20906.398,20996.406,20958.93,20978.13,20980.604,20977.9,20858.738,20876.385,21075.955,20919.861,20864.791,21024.545,21040.24,21043.217,21059.244,20971.861,21029.686,21049.873,20997.9,20953.1,21056.152,20863.29,20971.225,20830.227,21041.086,20927.998,21031.83,21141.324,21032.105,21084.096,21113.234,20878.707,20961.955,21062.203,21115.4,21085.572,21020.043,20986.158
2023-09-01,20679.93,20719.045,20783.895,20550.672,20711.254,20596.727,20793.42,20672.441,20741.025,20809.719,20768.947,20735.3,20594.193,20651.654,20836.873,20707.58,20716.705,20715.902,20711.236,20563.002,20576.629,20867.658,20660.787,20578.207,20751.21,20837.713,20769.396,20878.662,20728.984,20793.135,20831.479,20743.164,20674.953,20775.541,20578.418,20699.996,20513.129,20815.64,20663.74,20860.393,20925.643,20792.637,20919.064,20883.164,20571.236,20713.902,20865.69,20885.613,20827.322,20828.33,20744.043
2023-09-02,20336.852,20319.48,20504.44,20137.05,20358.422,20197.115,20507.152,20325.455,20439.541,20494.623,20428.857,20414.678,20186.133,20322.488,20638.62,20359.197,20379.176,20361.842,20355.879,20178.656,20186.713,20573.033,20318.893,20211.326,20391.445,20550.725,20406.383,20626.576,20408.658,20475.791,20534.316,20397.973,20319.084,20392.14,20197.512,20337.232,20100.783,20467.646,20314.072,20611.475,20598.893,20484.105,20666.857,20557.236,20170.09,20402.025,20599.283,20555.07,20460.53,20605.0,20434.99
2023-09-03,19932.225,19852.502,20189.672,19654.787,19972.678,19737.709,20155.945,19953.273,20104.145,20133.555,20044.295,20043.875,19720.072,19951.742,20429.666,19951.404,20000.459,19962.139,19962.377,19722.75,19741.193,20234.578,19923.152,19789.428,19990.898,20218.5,19987.438,20324.29,20039.613,20110.81,20202.254,20011.219,19937.285,19955.193,19750.418,19913.074,19634.404,20046.03,19902.773,20307.936,20206.023,20125.436,20341.164,20195.438,19723.723,20047.217,20308.727,20180.51,20020.645,20339.791,20053.639
2023-09-04,19504.62,19360.377,19871.123,19160.596,19581.076,19268.912,19772.584,19614.357,19783.727,19781.773,19661.355,19684.719,19249.498,19577.736,20221.523,19535.52,19644.63,19565.668,19592.572,19237.328,19288.15,19922.236,19518.268,19357.482,19592.775,19892.191,19558.182,20013.256,19652.672,19743.998,19869.898,19608.9,19554.104,19508.834,19286.666,19475.15,19164.08,19607.629,19459.23,20010.703,19818.482,19745.084,20000.734,19833.209,19286.66,19661.646,20045.213,19808.496,19557.232,20022.27,19648.412
2023-09-05,19082.523,18878.094,19570.61,18688.506,19209.904,18819.756,19395.398,19382.09,19524.879,19476.57,19305.305,19375.125,18812.803,19233.67,20013.697,19141.06,19331.818,19203.574,19268.033,18758.648,18853.82,19667.662,19134.395,18958.617,19218.92,19622.553,19140.535,19727.105,19274.113,19429.88,19573.037,19237.861,19197.072,19069.934,18843.76,19055.402,18720.455,19180.219,19027.92,19774.064,19475.477,19374.81,19704.797,19519.67,18886.867,19262.166,19836.252,19453.549,19114.104,19675.057,19264.074
2023-09-06,18676.752,18426.025,19307.135,18246.08,18870.32,18406.504,19047.697,19277.08,19354.143,19229.717,18983.514,19140.654,18416.652,18929.209,19799.578,18790.992,19058.41,18891.121,18981.777,18308.123,18448.611,19445.5,18780.393,18595.562,18870.482,19420.375,18738.986,19475.074,18932.75,19219.297,19325.021,18934.72,18876.361,18649.016,18432.645,18674.58,18330.205,18783.51,18628.32,19593.094,19162.271,19038.309,19464.252,19286.318,18539.566,18866.857,19683.78,19124.576,18704.771,19336.48,18912.553
2023-09-07,18287.193,18006.744,19076.965,17830.5,18598.775,18026.451,18714.822,19234.938,19235.12,19025.436,18679.242,18972.625,18068.73,18670.04,19572.83,18515.682,18808.646,18621.264,18710.646,17900.97,18077.252,19231.22,18457.402,18269.76,18541.807,19245.242,18373.58,19222.703,18641.771,19096.887,19121.24,18676.719,18582.197,18253.328,18047.49,18347.268,18009.717,18420.129,18259.28,19439.43,18838.426,18741.059,19237.92,19128.281,18233.342,18482.578,19568.133,18816.129,18342.574,19028.951,18580.94
2023-09-08,17944.713,17612.451,18874.98,17442.521,18369.033,17686.469,18383.09,19140.656,19087.791,18836.123,18400.756,18834.512,17766.615,18435.926,19315.65,18333.777,18559.326,18387.732,18446.387,17532.842,17733.684,18997.955,18139.521,17963.717,18233.162,19043.113,18046.672,18943.172,18405.955,19000.84,18970.729,18428.412,18316.818,17884.89,17698.59,18084.027,17742.639,18087.305,17901.95,19288.904,18485.92,18488.688,18990.557,19029.557,17935.334,18111.154,19452.127,18531.287,18003.787,18746.684,18250.535
