datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-09-07,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625,18322.603515625
2023-09-08,18005.896484375,18005.921875,18005.77734375,18007.146484375,18005.724609375,18005.576171875,18006.400390625,18005.837890625,18005.89453125,18005.75,18006.33984375,18006.35546875,18005.7890625,18005.9765625,18006.193359375,18005.6015625,18006.37890625,18006.01953125,18005.955078125,18005.720703125,18005.96875,18005.9609375,18006.115234375,18006.3125,18005.931640625,18006.06640625,18006.650390625,18005.826171875,18005.802734375,18006.1796875,18006.404296875,18006.111328125,18006.046875,18005.931640625,18006.05859375,18006.205078125,18005.94140625,18005.298828125,18005.6953125,18006.099609375,18005.5,18005.99609375,18006.42578125,18006.158203125,18006.25,18006.36328125,18005.705078125,18006.078125,18005.849609375,18006.169921875,18006.04296875
2023-09-09,17726.201171875,17728.974609375,17724.935546875,17726.876953125,17724.96875,17735.015625,17726.4765625,17725.572265625,17725.078125,17724.833984375,17728.6953125,17726.490234375,17724.65234375,17730.4140625,17725.61328125,17724.58203125,17732.236328125,17726.015625,17727.41015625,17728.353515625,17725.302734375,17730.912109375,17726.103515625,17729.32421875,17725.13671875,17729.8046875,17731.416015625,17725.373046875,17729.91796875,17730.4296875,17730.35546875,17726.244140625,17725.923828125,17728.12109375,17726.640625,17727.056640625,17725.82421875,17727.931640625,17725.0390625,17725.716796875,17724.716796875,17726.60546875,17725.408203125,17726.287109375,17728.306640625,17729.49609375,17726.33203125,17726.509765625,17725.9375,17726.283203125,17725.396484375
2023-09-10,17495.77734375,17494.3828125,17486.28125,17503.2421875,17497.7890625,17503.720703125,17486.515625,17490.912109375,17483.576171875,17485.609375,17490.58984375,17492.544921875,17484.4609375,17498.779296875,17484.853515625,17489.984375,17505.810546875,17503.595703125,17494.197265625,17496.3984375,17506.421875,17500.712890625,17486.974609375,17494.89453125,17491.400390625,17505.2421875,17506.21484375,17497.57421875,17499.333984375,17507.64453125,17499.689453125,17488.912109375,17488.4453125,17493.5546875,17495.583984375,17493.599609375,17485.353515625,17495.212890625,17490.99609375,17494.330078125,17498.23046875,17508.65625,17486.365234375,17487.720703125,17497.43359375,17506.912109375,17495.15625,17489.01953125,17486.20703125,17490.98046875,17486.826171875
2023-09-11,17318.41015625,17313.26953125,17288.443359375,17328.880859375,17310.876953125,17321.83984375,17276.171875,17295.234375,17272.828125,17285.001953125,17285.87109375,17319.408203125,17275.798828125,17332.98828125,17274.615234375,17308.94140625,17315.826171875,17315.8671875,17317.296875,17296.224609375,17324.28515625,17324.623046875,17293.580078125,17295.275390625,17296.892578125,17336.298828125,17346.88671875,17314.9609375,17318.509765625,17334.5390625,17307.9921875,17299.1640625,17282.76953125,17294.40625,17317.451171875,17296.78125,17287.3828125,17310.98046875,17291.3203125,17297.962890625,17306.427734375,17329.03125,17280.576171875,17281.46484375,17305.224609375,17316.904296875,17314.30078125,17300.560546875,17277.1875,17303.189453125,17288.1640625
2023-09-12,17189.412109375,17180.59765625,17143.22265625,17192.12109375,17157.4609375,17208.91015625,17100.607421875,17149.341796875,17094.13671875,17172.96484375,17118.416015625,17196.537109375,17110.15625,17228.357421875,17100.419921875,17178.62109375,17169.763671875,17168.71484375,17209.6796875,17137.2734375,17191.791015625,17200.19140625,17140.23828125,17132.3203125,17147.9765625,17238.0234375,17251.75,17176.00390625,17178.2734375,17220.658203125,17168.099609375,17148.658203125,17126.91796875,17140.876953125,17199.6953125,17152.89453125,17125.8203125,17168.2421875,17129.82421875,17141.40625,17167.287109375,17188.50390625,17113.830078125,17138.29296875,17159.0859375,17164.9921875,17191.033203125,17162.765625,17112.9921875,17181.7265625,17134.8828125
2023-09-13,17127.521484375,17126.224609375,17081.6015625,17136.4296875,17062.326171875,17189.896484375,16987.890625,17082.083984375,16971.8203125,17154.09375,17013.919921875,17158.55078125,17012.7890625,17200.314453125,16993.421875,17107.51171875,17081.92578125,17094.068359375,17172.1328125,17039.3671875,17123.298828125,17145.921875,17048.001953125,17035.857421875,17065.216796875,17220.578125,17236.37109375,17102.685546875,17104.041015625,17176.947265625,17099.59375,17065.142578125,17050.0546875,17043.125,17165.8984375,17087.09765625,17030.076171875,17104.015625,17039.94140625,17058.787109375,17107.837890625,17119.109375,17015.275390625,17059.57421875,17078.005859375,17070.767578125,17137.634765625,17099.009765625,17007.9765625,17135.1328125,17070.748046875
2023-09-14,17131.35546875,17139.212890625,17090.01171875,17159.82421875,17031.509765625,17252.732421875,16951.7265625,17087.998046875,16916.43359375,17220.109375,16980.380859375,17189.3359375,16990.583984375,17233.138671875,16960.283203125,17084.224609375,17055.763671875,17086.02734375,17190.98828125,17010.056640625,17113.24609375,17160.548828125,17023.271484375,17006.65234375,17049.140625,17276.880859375,17300.490234375,17109.0703125,17107.826171875,17214.095703125,17117.39453125,17037.416015625,17054.7265625,17012.361328125,17207.455078125,17101.63671875,17009.078125,17121.921875,17017.22265625,17059.44140625,17126.564453125,17124.271484375,16991.779296875,17053.412109375,17055.861328125,17036.39453125,17155.421875,17107.041015625,16959.46484375,17155.61328125,17084.888671875
2023-09-15,17150.359375,17154.072265625,17114.37109375,17204.10546875,17001.568359375,17317.73046875,16951.20703125,17109.80859375,16887.75390625,17336.919921875,16964.65625,17227.107421875,16977.8984375,17292.513671875,16921.126953125,17060.75,17066.326171875,17109.140625,17222.96875,17036.099609375,17124.150390625,17190.607421875,17028.82421875,16990.251953125,17043.12890625,17374.953125,17410.060546875,17140.453125,17117.1875,17282.912109375,17183.482421875,16991.97265625,17080.697265625,17009.0625,17272.357421875,17142.619140625,17015.669921875,17158.572265625,17025.009765625,17102.798828125,17176.9375,17146.697265625,16998.248046875,17081.28515625,17050.544921875,17014.75390625,17191.658203125,17128.8671875,16926.76953125,17200.58203125,17118.1484375
2023-09-16,17136.482421875,17123.57421875,17122.75390625,17216.24609375,16937.580078125,17330.3046875,16946.986328125,17102.015625,16816.751953125,17467.28515625,16922.0546875,17245.927734375,16929.513671875,17352.107421875,16825.94921875,17011.693359375,17053.029296875,17124.916015625,17230.421875,17063.08203125,17113.318359375,17180.19921875,17019.611328125,16917.498046875,16992.328125,17463.5078125,17517.234375,17151.05078125,17078.85546875,17337.89453125,17235.1328125,16881.73828125,17093.2890625,16980.458984375,17307.302734375,17133.572265625,17018.44921875,17146.123046875,17013.779296875,17100.986328125,17206.826171875,17127.626953125,16985.27734375,17102.16796875,17020.474609375,16976.33203125,17183.09375,17104.7109375,16862.90234375,17215.9296875,17124.337890625
