datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-08-15,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125,26687.828125
2023-08-16,26540.3671875,26540.095703125,26539.767578125,26539.236328125,26539.78125,26540.099609375,26539.4140625,26539.7734375,26539.427734375,26539.7578125,26539.666015625,26539.38671875,26540.40234375,26540.04296875,26540.22265625,26540.08984375,26540.263671875,26539.255859375,26540.2265625,26539.169921875,26540.298828125,26540.8671875,26540.037109375,26539.974609375,26539.462890625,26539.796875,26540.28515625,26539.62109375,26539.5546875,26540.1953125,26540.396484375,26540.04296875,26540.01171875,26539.85546875,26539.3515625,26540.439453125,26540.404296875,26540.400390625,26539.25390625,26540.21875,26539.892578125,26540.478515625,26540.244140625,26539.87890625,26539.8984375,26539.42578125,26539.48828125,26540.73046875,26540.49609375,26540.591796875,26540.376953125
2023-08-17,26395.32421875,26394.90234375,26394.505859375,26393.076171875,26395.279296875,26395.341796875,26393.138671875,26394.1875,26393.033203125,26394.208984375,26395.837890625,26393.345703125,26395.455078125,26395.154296875,26396.25,26394.84375,26396.08984375,26393.01171875,26395.60546875,26393.462890625,26395.05078125,26395.958984375,26394.640625,26394.322265625,26394.1328125,26394.421875,26394.951171875,26395.458984375,26393.607421875,26395.10546875,26395.748046875,26394.423828125,26394.83984375,26394.232421875,26393.85546875,26395.37890625,26395.07421875,26395.876953125,26393.73046875,26398.609375,26394.244140625,26395.62890625,26395.30859375,26394.5625,26394.49609375,26393.158203125,26393.654296875,26396.521484375,26396.21875,26395.6328125,26395.248046875
2023-08-18,26235.00390625,26233.515625,26235.28515625,26232.1640625,26237.21875,26234.8359375,26231.1796875,26232.421875,26231.056640625,26234.59375,26239.431640625,26231.75390625,26237.181640625,26236.814453125,26237.66015625,26235.08984375,26236.634765625,26231.0625,26237.71484375,26232.01953125,26235.8125,26236.517578125,26234.30859375,26232.7265625,26235.732421875,26233.603515625,26233.76953125,26235.966796875,26232.115234375,26235.166015625,26236.123046875,26233.408203125,26235.9609375,26233.595703125,26232.85546875,26236.791015625,26234.947265625,26238.86328125,26232.90234375,26244.78125,26232.982421875,26237.537109375,26235.220703125,26233.65625,26233.28125,26231.72265625,26232.00390625,26236.12890625,26240.966796875,26235.138671875,26233.892578125
2023-08-19,26041.80859375,26036.5,26041.068359375,26036.275390625,26050.55859375,26040.4140625,26033.869140625,26035.5625,26034.125,26042.58203125,26051.744140625,26035.650390625,26047.60546875,26046.65625,26047.58203125,26043.5546875,26042.96875,26034.0078125,26048.587890625,26035.544921875,26046.2265625,26045.74609375,26042.74609375,26035.958984375,26050.755859375,26039.646484375,26038.412109375,26043.796875,26037.431640625,26041.53125,26043.837890625,26039.3671875,26050.515625,26042.552734375,26039.560546875,26047.09375,26043.6953125,26053.3203125,26037.830078125,26056.869140625,26037.623046875,26052.12109375,26044.65234375,26038.107421875,26037.361328125,26035.939453125,26035.396484375,26041.3125,26061.9140625,26043.548828125,26037.33984375
2023-08-20,25800.02734375,25787.80859375,25793.865234375,25789.021484375,25821.66796875,25794.984375,25783.8359375,25787.92578125,25784.693359375,25803.685546875,25816.76171875,25789.578125,25811.685546875,25806.01171875,25811.55859375,25803.138671875,25799.138671875,25786.26171875,25811.66796875,25787.12890625,25812.154296875,25804.771484375,25807.83203125,25788.146484375,25827.419921875,25797.576171875,25791.65234375,25804.08203125,25797.634765625,25798.423828125,25801.9609375,25796.755859375,25824.861328125,25811.09375,25800.87890625,25814.220703125,25805.2421875,25819.623046875,25791.111328125,25823.447265625,25791.71484375,25824.705078125,25805.22265625,25790.73828125,25790.4140625,25788.62890625,25791.5390625,25795.72265625,25834.8203125,25805.8671875,25788.578125
2023-08-21,25516.23828125,25497.671875,25504.07421875,25498.53515625,25554.724609375,25507.76171875,25487.677734375,25496.498046875,25490.720703125,25528.484375,25540.44140625,25503.947265625,25538.25390625,25521.701171875,25539.9296875,25518.884765625,25511.26171875,25497.4296875,25533.84375,25493.98046875,25537.919921875,25522.17578125,25538.330078125,25499.07421875,25564.623046875,25511.623046875,25499.548828125,25523.337890625,25523.119140625,25518.33203125,25518.796875,25517.4765625,25565.818359375,25544.25,25533.140625,25546.89453125,25525.033203125,25540.759765625,25499.7890625,25548.046875,25502.173828125,25559.88671875,25519.00390625,25508.185546875,25500.5703125,25495.822265625,25510.91796875,25509.47265625,25561.748046875,25536.353515625,25493.283203125
2023-08-22,25217.861328125,25197.3828125,25209.310546875,25205.076171875,25263.41796875,25208.03515625,25172.76171875,25185.2578125,25183.654296875,25250.3828125,25248.193359375,25209.85546875,25251.154296875,25227.099609375,25264.611328125,25212.783203125,25204.2890625,25193.755859375,25253.318359375,25186.341796875,25244.923828125,25228.267578125,25263.63671875,25204.517578125,25283.814453125,25203.1328125,25190.189453125,25223.765625,25255.076171875,25227.49609375,25226.228515625,25238.37109375,25293.154296875,25274.47265625,25275.021484375,25277.78125,25229.21484375,25243.32421875,25191.646484375,25253.009765625,25200.353515625,25287.453125,25217.27734375,25234.388671875,25197.3203125,25192.083984375,25224.392578125,25214.4609375,25277.72265625,25261.1328125,25177.140625
2023-08-23,24918.908203125,24899.927734375,24936.052734375,24929.529296875,24959.318359375,24915.2578125,24852.275390625,24864.205078125,24893.615234375,24973.88671875,24950.294921875,24916.771484375,24956.53515625,24961.91015625,24995.78515625,24899.3359375,24887.9140625,24877.904296875,24992.978515625,24891.708984375,24941.984375,24940.130859375,24997.369140625,24938.6953125,24995.720703125,24886.375,24881.818359375,24923.986328125,25010.837890625,24926.00390625,24950.669921875,24970.265625,25005.41796875,25028.75,25042.17578125,25031.30078125,24927.78515625,24951.748046875,24881.13671875,24959.578125,24915.41015625,25031.841796875,24930.6328125,24985.1484375,24900.56640625,24905.962890625,24952.67578125,24942.716796875,25010.341796875,24988.2890625,24855.873046875
2023-08-24,24605.34765625,24591.009765625,24671.48828125,24673.13671875,24641.939453125,24622.853515625,24512.744140625,24521.009765625,24618.751953125,24696.04296875,24628.154296875,24610.111328125,24633.333984375,24726.14453125,24723.875,24571.923828125,24550.6640625,24533.087890625,24757.248046875,24611.6875,24623.5546875,24643.42578125,24719.076171875,24691.259765625,24687.80078125,24560.3671875,24587.306640625,24632.24609375,24753.083984375,24597.166015625,24671.2421875,24697.365234375,24689.158203125,24783.69140625,24811.251953125,24807.689453125,24609.640625,24667.861328125,24563.30078125,24662.369140625,24644.30078125,24787.48828125,24653.259765625,24703.07421875,24614.576171875,24642.810546875,24695.8671875,24701.962890625,24738.720703125,24694.611328125,24520.64453125
2023-08-25,24260.234375,24261.763671875,24372.884765625,24394.75,24315.13671875,24319.017578125,24143.5078125,24151.203125,24329.296875,24413.494140625,24269.564453125,24281.76171875,24266.33984375,24484.546875,24432.021484375,24229.38671875,24188.986328125,24156.9140625,24523.603515625,24316.39453125,24285.00390625,24331.572265625,24411.9296875,24422.6640625,24333.744140625,24221.330078125,24310.78125,24331.37109375,24443.845703125,24226.48828125,24359.45703125,24424.54296875,24331.57421875,24508.08203125,24553.61328125,24578.517578125,24251.474609375,24378.291015625,24230.34765625,24339.703125,24361.365234375,24516.595703125,24348.78125,24359.0703125,24330.6953125,24368.93359375,24441.93359375,24457.087890625,24416.27734375,24367.025390625,24149.4296875
2023-08-26,23885.03125,23912.69140625,24038.41015625,24069.228515625,23977.5078125,23989.044921875,23750.580078125,23773.2421875,24010.1875,24129.08984375,23905.279296875,23932.869140625,23861.791015625,24215.84375,24096.568359375,23859.861328125,23805.607421875,23777.791015625,24283.25390625,23978.541015625,23942.6484375,24020.6875,24075.763671875,24105.197265625,23938.978515625,23874.6171875,24007.578125,23995.77734375,24095.896484375,23827.75,24012.478515625,24171.791015625,23936.09765625,24203.2578125,24278.947265625,24310.876953125,23857.91015625,24076.662109375,23886.154296875,23975.6015625,24052.630859375,24193.49609375,23999.53515625,23968.984375,24008.775390625,24062.041015625,24188.375,24157.5625,24055.18359375,24009.763671875,23744.046875
2023-08-27,23504.548828125,23561.619140625,23694.56640625,23713.0390625,23639.146484375,23650.62890625,23377.01171875,23410.662109375,23687.984375,23854.955078125,23576.25,23573.72265625,23470.02734375,23922.9765625,23728.0,23480.103515625,23432.521484375,23428.193359375,24028.1484375,23597.953125,23621.5546875,23729.953125,23729.013671875,23766.72265625,23527.0,23536.5234375,23662.169921875,23639.201171875,23734.48828125,23430.76953125,23664.455078125,23946.77734375,23525.140625,23892.220703125,24038.337890625,24001.322265625,23457.9765625,23788.998046875,23548.689453125,23588.630859375,23757.15625,23848.642578125,23631.25,23563.794921875,23654.888671875,23724.552734375,23941.640625,23795.45703125,23689.79296875,23641.48046875,23333.359375
2023-08-28,23163.22265625,23227.1484375,23366.345703125,23372.841796875,23328.87890625,23324.53125,23065.556640625,23082.462890625,23386.939453125,23602.81640625,23300.974609375,23229.287109375,23148.23828125,23626.630859375,23365.951171875,23124.736328125,23106.888671875,23131.2734375,23754.83984375,23212.212890625,23330.92578125,23459.75,23402.16015625,23443.869140625,23133.25,23238.2734375,23297.787109375,23294.119140625,23388.73828125,23062.03515625,23350.912109375,23746.21875,23135.443359375,23599.958984375,23846.978515625,23677.5859375,23080.748046875,23532.91015625,23244.09765625,23214.828125,23518.931640625,23555.05859375,23279.42578125,23181.091796875,23303.5625,23379.58984375,23718.669921875,23410.232421875,23342.09375,23294.62890625,22948.294921875
2023-08-29,22904.837890625,22923.083984375,23069.4609375,23094.171875,23059.98828125,23047.009765625,22818.01953125,22791.33203125,23114.564453125,23378.234375,23073.603515625,22917.138671875,22916.78515625,23360.4609375,23051.8125,22812.8671875,22844.82421875,22895.001953125,23485.361328125,22863.583984375,23086.1875,23201.884765625,23122.76171875,23176.21875,22777.265625,22993.572265625,22951.759765625,22993.712890625,23091.08203125,22740.58984375,23086.92578125,23579.509765625,22824.095703125,23337.400390625,23695.2421875,23381.83984375,22743.177734375,23309.787109375,22994.32421875,22865.87890625,23347.84765625,23361.6484375,22969.0390625,22864.0,22978.810546875,23054.431640625,23538.76953125,23057.75390625,23022.2421875,22995.443359375,22608.4140625
2023-08-30,22753.587890625,22656.546875,22832.3203125,22887.7890625,22822.576171875,22815.3515625,22613.88671875,22520.033203125,22867.447265625,23181.365234375,22883.6484375,22629.96484375,22744.271484375,23145.4140625,22803.83203125,22542.955078125,22637.8671875,22728.44921875,23256.96484375,22567.939453125,22904.845703125,22958.494140625,22906.5,22979.3515625,22457.1953125,22811.794921875,22673.19921875,22739.12890625,22863.666015625,22471.490234375,22865.38671875,23435.95703125,22636.98828125,23110.48046875,23550.279296875,23147.298828125,22453.38671875,23122.107421875,22809.912109375,22554.470703125,23250.998046875,23285.158203125,22712.4296875,22631.623046875,22701.13671875,22764.189453125,23383.73046875,22760.375,22736.916015625,22756.603515625,22311.8046875
2023-08-31,22653.109375,22437.09765625,22671.041015625,22730.451171875,22607.29296875,22616.603515625,22444.59375,22259.470703125,22626.123046875,23009.595703125,22720.298828125,22350.8203125,22603.87890625,22976.3671875,22615.77734375,22304.23828125,22477.34765625,22620.181640625,23090.8203125,22321.166015625,22787.142578125,22746.1796875,22744.140625,22827.63671875,22169.43359375,22695.33203125,22491.482421875,22499.498046875,22715.068359375,22252.041015625,22665.142578125,23297.81640625,22553.59375,22914.830078125,23379.333984375,22959.48828125,22212.732421875,22961.6484375,22705.482421875,22284.85546875,23211.494140625,23298.87890625,22508.646484375,22456.8984375,22481.982421875,22500.615234375,23220.005859375,22502.234375,22487.875,22583.84375,22049.919921875
2023-09-01,22571.21484375,22285.22265625,22561.87890625,22598.208984375,22411.41015625,22448.3359375,22298.318359375,22004.7265625,22372.70703125,22849.439453125,22572.412109375,22070.45703125,22466.490234375,22843.326171875,22470.65234375,22087.21875,22361.0390625,22547.306640625,23018.7265625,22117.494140625,22710.486328125,22586.759765625,22614.451171875,22684.966796875,21906.912109375,22626.94921875,22412.921875,22281.126953125,22614.138671875,22075.77734375,22473.39453125,23169.126953125,22520.0078125,22731.138671875,23163.482421875,22778.927734375,22016.05078125,22818.037109375,22663.55078125,22063.34765625,23190.734375,23355.490234375,22339.98828125,22329.265625,22308.248046875,22245.396484375,23040.86328125,22263.505859375,22270.32421875,22476.103515625,21820.728515625
2023-09-02,22488.65625,22217.2734375,22466.509765625,22473.537109375,22224.853515625,22313.603515625,22161.685546875,21762.484375,22101.767578125,22688.072265625,22429.490234375,21793.150390625,22311.564453125,22718.611328125,22355.984375,21885.091796875,22283.0625,22481.681640625,22993.705078125,21943.318359375,22640.6328125,22482.939453125,22503.828125,22542.431640625,21663.650390625,22588.572265625,22400.4140625,22100.875,22548.29296875,21927.28125,22286.5859375,23041.1171875,22483.412109375,22544.63671875,22918.2421875,22587.228515625,21854.12890625,22684.046875,22630.076171875,21901.001953125,23152.498046875,23441.328125,22180.998046875,22266.046875,22161.341796875,21988.716796875,22848.408203125,22033.732421875,22085.044921875,22442.982421875,21613.498046875
2023-09-03,22407.4609375,22204.705078125,22385.029296875,22354.859375,22047.42578125,22225.115234375,22023.078125,21537.953125,21815.0546875,22524.615234375,22279.484375,21535.71875,22157.146484375,22583.587890625,22273.609375,21713.859375,22226.001953125,22415.873046875,22964.36328125,21787.833984375,22560.1328125,22425.193359375,22404.00390625,22425.0546875,21439.16796875,22600.12890625,22422.0625,21974.521484375,22507.34375,21792.46875,22117.46484375,22937.857421875,22414.4140625,22362.6171875,22675.94921875,22381.197265625,21714.15625,22552.265625,22575.03125,21789.837890625,23083.21484375,23562.576171875,22010.552734375,22254.236328125,22028.51171875,21740.232421875,22652.650390625,21816.48828125,21925.11328125,22477.283203125,21419.484375
2023-09-04,22345.80859375,22238.7890625,22339.98046875,22249.642578125,21879.501953125,22194.03515625,21873.73046875,21332.47265625,21522.8046875,22379.646484375,22127.82421875,21312.693359375,22048.755859375,22448.55859375,22219.302734375,21593.65625,22183.40625,22341.423828125,22898.513671875,21628.896484375,22460.091796875,22396.142578125,22315.0234375,22358.88671875,21228.662109375,22698.5703125,22534.58203125,21936.705078125,22475.693359375,21674.408203125,21969.662109375,22893.767578125,22309.373046875,22194.7421875,22464.037109375,22181.3984375,21583.099609375,22439.95703125,22508.505859375,21695.044921875,22980.935546875,23756.25390625,21830.8125,22271.86328125,21924.798828125,21530.005859375,22458.384765625,21598.90234375,21793.46875,22528.6953125,21229.69140625
2023-09-05,22286.787109375,22306.375,22324.095703125,22157.900390625,21703.173828125,22215.25390625,21725.28515625,21146.13671875,21232.11328125,22287.2265625,22029.67578125,21115.337890625,21990.271484375,22313.7109375,22148.427734375,21521.044921875,22139.861328125,22259.92578125,22758.05078125,21452.583984375,22331.560546875,22372.59765625,22204.115234375,22322.078125,21033.20703125,22881.8125,22818.96875,21992.849609375,22452.24609375,21580.96875,21830.9921875,22934.6484375,22161.96484375,22052.37109375,22291.080078125,22005.392578125,21443.884765625,22383.08203125,22426.54296875,21603.3125,22837.58203125,23963.67578125,21639.97265625,22292.53515625,21876.650390625,21367.845703125,22264.5703125,21369.841796875,21685.947265625,22535.79296875,21035.029296875
2023-09-06,22209.44140625,22376.70703125,22298.4765625,22063.84765625,21516.52734375,22263.50390625,21592.26171875,20978.822265625,20946.52734375,22245.75,22041.376953125,20914.490234375,21953.68359375,22163.876953125,22045.7734375,21485.5078125,22076.7265625,22159.283203125,22546.2578125,21263.060546875,22175.521484375,22340.783203125,22074.703125,22289.115234375,20852.376953125,23182.1171875,23379.796875,22064.435546875,22435.44921875,21508.544921875,21691.783203125,23005.490234375,21978.640625,21957.564453125,22145.185546875,21848.376953125,21266.71875,22372.541015625,22333.103515625,21503.705078125,22658.6171875,24049.5234375,21446.60546875,22277.080078125,21879.91796875,21247.6328125,22085.76953125,21144.427734375,21589.611328125,22506.068359375,20838.158203125
2023-09-07,22110.638671875,22425.23828125,22242.62890625,21970.66796875,21361.3125,22284.87109375,21457.390625,20821.015625,20659.787109375,22232.228515625,22239.1640625,20690.677734375,21900.98046875,21981.8046875,21893.466796875,21490.619140625,21958.28125,22028.6953125,22282.525390625,21071.39453125,21997.8671875,22287.916015625,21939.005859375,22237.728515625,20665.9921875,23424.81640625,23947.841796875,22079.056640625,22406.29296875,21484.150390625,21552.60546875,23070.625,21776.443359375,21908.24609375,22017.078125,21700.294921875,21038.8203125,22353.9921875,22257.369140625,21390.416015625,22458.865234375,24022.47265625,21277.271484375,22203.89453125,21893.16796875,21163.24609375,21947.74609375,20925.041015625,21501.4140625,22509.9453125,20657.43359375
2023-09-08,21988.01953125,22426.125,22159.8984375,21912.091796875,21276.1015625,22236.34765625,21320.1484375,20670.048828125,20364.458984375,22225.349609375,22394.09375,20445.21484375,21850.5703125,21759.08984375,21676.826171875,21538.890625,21771.35546875,21878.26171875,21981.796875,20879.751953125,21807.513671875,22195.3671875,21806.84375,22166.03515625,20448.447265625,23512.59375,24225.669921875,22025.8984375,22357.609375,21430.6953125,21426.568359375,23067.8125,21550.048828125,21846.046875,21909.267578125,21576.21875,20772.208984375,22294.05078125,22215.701171875,21268.2421875,22277.84765625,23999.384765625,21141.529296875,22083.619140625,21876.97265625,21092.701171875,21868.263671875,20718.59765625,21452.228515625,22592.8515625,20498.3671875
