datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-08-16,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125,26545.1953125
2023-08-17,26392.359375,26392.53125,26392.484375,26392.431640625,26392.328125,26392.404296875,26392.41796875,26392.552734375,26392.37890625,26392.3125,26393.138671875,26392.345703125,26392.396484375,26392.11328125,26392.380859375,26392.240234375,26392.55859375,26392.408203125,26392.333984375,26392.408203125,26392.302734375,26392.3828125,26392.41015625,26392.40234375,26392.61328125,26392.244140625,26392.525390625,26392.412109375,26392.453125,26392.287109375,26392.44921875,26392.310546875,26392.482421875,26392.544921875,26392.248046875,26392.408203125,26392.4453125,26392.412109375,26392.216796875,26392.287109375,26392.583984375,26392.349609375,26392.369140625,26392.447265625,26392.328125,26392.45703125,26392.3671875,26392.267578125,26392.2265625,26392.205078125,26392.353515625
2023-08-18,26190.287109375,26191.736328125,26197.49609375,26189.880859375,26190.251953125,26190.119140625,26190.47265625,26190.53125,26189.935546875,26189.88671875,26192.064453125,26190.146484375,26190.19921875,26189.0625,26189.796875,26189.494140625,26191.017578125,26191.21875,26189.5234375,26189.9609375,26189.765625,26191.10546875,26190.443359375,26190.61328125,26193.080078125,26189.775390625,26190.251953125,26189.970703125,26190.033203125,26189.96484375,26190.24609375,26191.345703125,26190.3359375,26190.173828125,26191.3125,26189.98828125,26190.623046875,26190.53125,26190.474609375,26189.6796875,26194.33203125,26189.763671875,26193.123046875,26195.748046875,26194.74609375,26191.751953125,26189.771484375,26189.75390625,26189.43359375,26189.28125,26190.927734375
2023-08-19,25919.1015625,25924.455078125,25952.296875,25916.09375,25918.833984375,25918.34765625,25920.044921875,25919.111328125,25917.384765625,25917.5078125,25925.408203125,25918.2890625,25918.11328125,25915.236328125,25916.939453125,25916.978515625,25922.529296875,25922.720703125,25915.55859375,25917.505859375,25916.787109375,25925.830078125,25919.765625,25920.61328125,25928.810546875,25917.40234375,25917.865234375,25916.876953125,25917.5390625,25917.91796875,25917.822265625,25923.54296875,25917.826171875,25916.984375,25924.767578125,25917.986328125,25920.8984375,25920.4921875,25922.177734375,25916.431640625,25934.029296875,25916.390625,25934.056640625,25942.05078125,25941.462890625,25925.51171875,25916.90625,25920.484375,25916.2890625,25915.45703125,25921.01171875
2023-08-20,25582.6484375,25594.56640625,25662.71484375,25575.46484375,25582.849609375,25582.5546875,25585.830078125,25583.125,25579.072265625,25581.255859375,25600.9296875,25581.728515625,25581.02734375,25575.33984375,25578.587890625,25581.32421875,25593.5390625,25593.84765625,25574.79296875,25579.720703125,25577.677734375,25604.50390625,25585.255859375,25588.705078125,25606.857421875,25581.28515625,25579.91796875,25577.875,25579.009765625,25580.060546875,25581.419921875,25594.9921875,25579.166015625,25577.458984375,25601.140625,25582.837890625,25589.412109375,25588.068359375,25597.1328125,25576.646484375,25616.4140625,25577.57421875,25626.025390625,25648.369140625,25631.251953125,25601.76171875,25578.076171875,25593.048828125,25577.837890625,25575.638671875,25587.740234375
2023-08-21,25202.240234375,25221.380859375,25351.06640625,25191.185546875,25205.525390625,25202.583984375,25206.724609375,25206.345703125,25195.802734375,25203.7578125,25243.369140625,25202.044921875,25201.49609375,25193.97265625,25195.134765625,25206.91015625,25223.251953125,25229.01953125,25188.5546875,25196.572265625,25193.58203125,25246.92578125,25210.169921875,25214.875,25245.49609375,25202.009765625,25196.896484375,25195.033203125,25194.904296875,25195.833984375,25206.275390625,25224.111328125,25200.30859375,25192.103515625,25242.4921875,25207.083984375,25214.91796875,25213.1484375,25228.498046875,25191.505859375,25257.48046875,25197.71875,25275.724609375,25317.3515625,25264.68359375,25238.908203125,25194.587890625,25226.203125,25198.1875,25193.615234375,25208.072265625
2023-08-22,24801.17578125,24826.3515625,25037.998046875,24790.58984375,24813.958984375,24799.87890625,24810.248046875,24810.318359375,24794.806640625,24804.41015625,24870.181640625,24804.5625,24802.384765625,24800.646484375,24788.794921875,24815.837890625,24832.076171875,24851.171875,24779.9296875,24791.80078125,24787.634765625,24871.970703125,24821.2109375,24825.4375,24864.427734375,24797.634765625,24791.435546875,24793.181640625,24789.322265625,24787.5859375,24823.17578125,24843.25,24809.5625,24783.943359375,24871.65625,24809.734375,24818.533203125,24817.1328125,24834.70703125,24782.953125,24887.60546875,24806.8046875,24896.033203125,24965.021484375,24865.541015625,24853.44921875,24790.744140625,24837.607421875,24799.033203125,24798.75,24804.529296875
2023-08-23,24397.375,24435.359375,24716.458984375,24396.357421875,24419.865234375,24396.9921875,24425.68359375,24409.966796875,24396.62109375,24404.70703125,24487.828125,24407.904296875,24403.294921875,24417.46484375,24379.11328125,24424.7109375,24448.529296875,24471.26171875,24365.66796875,24385.255859375,24378.51171875,24492.333984375,24434.22265625,24443.12890625,24477.3046875,24382.154296875,24382.900390625,24387.818359375,24383.54296875,24381.251953125,24458.26171875,24479.28125,24429.068359375,24372.923828125,24501.330078125,24405.908203125,24419.62890625,24419.81640625,24440.748046875,24367.8984375,24524.912109375,24423.47265625,24511.3046875,24609.365234375,24454.3203125,24461.697265625,24392.8203125,24451.96484375,24392.294921875,24421.689453125,24395.931640625
2023-08-24,24006.17578125,24068.455078125,24382.107421875,24031.412109375,24034.6796875,24010.685546875,24068.75,24021.060546875,24019.2890625,24035.478515625,24102.130859375,24024.16015625,24013.470703125,24047.068359375,23981.482421875,24057.5859375,24101.48046875,24095.693359375,23960.09765625,23988.982421875,23983.74609375,24133.638671875,24051.48046875,24086.005859375,24095.591796875,23967.55078125,23988.87890625,23990.853515625,23993.326171875,23990.7578125,24112.015625,24151.01953125,24070.994140625,23972.263671875,24135.265625,24008.552734375,24031.234375,24039.82421875,24062.328125,23958.068359375,24166.330078125,24054.5625,24145.736328125,24253.166015625,24049.41015625,24073.8359375,24022.826171875,24088.10546875,23987.50390625,24073.5859375,23989.849609375
2023-08-25,23642.353515625,23736.30859375,24046.3828125,23707.833984375,23658.978515625,23642.244140625,23729.0234375,23653.25390625,23668.328125,23720.154296875,23721.33203125,23660.501953125,23648.08203125,23685.462890625,23610.291015625,23728.923828125,23799.216796875,23743.15625,23570.771484375,23609.50390625,23625.09765625,23821.75,23677.8515625,23759.51953125,23735.380859375,23566.548828125,23623.478515625,23616.130859375,23630.029296875,23627.287109375,23770.736328125,23862.984375,23740.701171875,23597.16796875,23778.3515625,23625.201171875,23663.181640625,23692.064453125,23708.603515625,23567.251953125,23835.3046875,23702.998046875,23821.052734375,23890.6484375,23657.0078125,23695.216796875,23694.123046875,23736.419921875,23591.5625,23743.08203125,23598.185546875
