datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-08-30,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506,21064.506
2023-08-31,20844.572,20842.246,20844.281,20844.766,20841.863,20843.635,20842.705,20861.46,20844.234,20853.268,20846.854,20843.09,20844.068,20844.754,20846.885,20842.389,20842.324,20842.031,20850.473,20844.508,20842.947,20844.238,20841.924,20842.945,20842.258,20850.033,20842.959,20844.176,20844.283,20852.072,20842.752,20844.84,20845.06,20844.1,20842.523,20845.404,20846.242,20850.088,20844.68,20843.773,20849.871,20846.633,20846.467,20842.156,20845.723,20843.66,20845.748,20845.732,20846.91,20853.002,20845.338
2023-09-01,20586.268,20577.535,20581.342,20578.973,20575.129,20582.225,20574.896,20616.861,20580.893,20607.885,20587.234,20574.984,20581.156,20580.795,20592.824,20581.139,20576.98,20574.041,20597.812,20582.928,20578.135,20586.695,20574.72,20576.78,20575.818,20597.406,20578.041,20580.787,20583.463,20604.104,20576.74,20583.18,20586.955,20580.74,20575.828,20586.572,20593.068,20603.744,20579.635,20586.914,20601.37,20587.066,20585.014,20576.596,20590.967,20583.326,20596.102,20585.541,20601.057,20606.96,20580.693
2023-09-02,20269.303,20252.668,20255.59,20267.428,20249.709,20266.764,20240.861,20293.068,20247.066,20284.338,20269.893,20234.088,20262.893,20245.988,20279.463,20260.97,20253.652,20250.262,20276.266,20256.684,20244.414,20251.61,20236.97,20239.127,20243.604,20289.314,20255.627,20257.021,20263.7,20295.316,20240.426,20257.48,20269.646,20259.008,20236.867,20258.607,20282.041,20298.506,20239.363,20273.72,20283.28,20261.09,20258.277,20246.465,20288.066,20289.506,20286.932,20262.928,20297.344,20305.857,20252.469
2023-09-03,19917.473,19895.621,19889.084,19917.375,19894.283,19922.42,19864.428,19933.39,19872.9,19926.094,19929.75,19854.096,19900.492,19879.977,19930.979,19915.205,19897.283,19887.158,19915.127,19899.998,19867.814,19869.848,19855.307,19863.117,19873.48,19949.453,19891.066,19900.14,19919.738,19950.203,19865.053,19905.18,19921.588,19905.898,19858.104,19899.459,19934.22,19961.363,19858.582,19921.65,19923.076,19898.92,19896.654,19902.518,19945.768,19941.322,19937.791,19907.922,19954.691,19977.984,19887.441
2023-09-04,19572.697,19558.598,19529.832,19581.648,19558.871,19592.203,19499.266,19592.422,19508.135,19584.572,19622.125,19485.188,19543.12,19531.645,19584.35,19590.746,19548.045,19526.9,19555.992,19566.283,19502.533,19491.785,19476.693,19494.004,19519.432,19637.852,19532.912,19559.043,19599.62,19610.639,19503.963,19569.82,19587.201,19559.664,19489.666,19560.959,19598.49,19637.1,19484.324,19590.488,19565.93,19557.518,19542.822,19612.217,19610.605,19602.537,19596.85,19565.172,19618.375,19658.879,19524.553
2023-09-05,19255.336,19257.014,19196.912,19267.54,19253.312,19297.367,19167.383,19282.928,19170.074,19281.238,19355.49,19154.67,19211.83,19220.758,19261.63,19306.512,19227.047,19192.473,19221.96,19267.084,19176.1,19132.133,19119.844,19148.094,19185.693,19363.361,19202.014,19252.117,19315.662,19304.021,19183.205,19279.215,19280.807,19238.062,19146.06,19264.787,19293.738,19353.234,19133.62,19291.984,19226.504,19245.803,19223.03,19381.297,19303.014,19286.553,19289.258,19259.316,19310.238,19368.836,19186.66
2023-09-06,18971.3,18984.492,18875.592,18967.635,18969.352,19027.94,18866.922,18979.664,18854.277,19007.025,19112.684,18844.88,18911.71,18942.066,18971.139,19053.773,18919.188,18887.117,18908.498,19014.055,18881.014,18795.312,18786.766,18829.656,18869.771,19109.514,18904.383,18973.648,19069.889,19026.62,18924.791,19028.807,18992.158,18934.078,18837.389,19005.564,19023.36,19101.092,18804.775,19023.79,18906.951,18953.756,18920.678,19199.957,19010.61,18993.65,19003.93,18995.455,19039.18,19105.795,18878.48
2023-09-07,18707.8,18729.623,18584.885,18677.39,18693.219,18778.594,18584.848,18662.764,18541.646,18747.266,18869.738,18551.568,18626.271,18681.242,18696.256,18812.967,18607.758,18597.402,18606.566,18807.207,18604.44,18480.639,18455.846,18527.447,18567.617,18862.896,18625.387,18702.906,18834.889,18755.504,18729.379,18808.137,18708.7,18636.547,18540.652,18765.037,18781.205,18865.266,18490.436,18767.186,18587.41,18667.426,18622.082,19026.676,18725.697,18730.531,18722.254,18747.074,18797.865,18844.758,18597.863
2023-09-08,18450.107,18472.59,18288.402,18400.033,18413.592,18542.564,18304.334,18328.889,18221.484,18486.055,18604.918,18277.36,18346.883,18428.188,18418.621,18578.959,18282.715,18308.371,18298.854,18608.5,18336.559,18183.729,18113.3,18238.67,18276.57,18637.639,18359.885,18439.902,18597.93,18494.879,18541.748,18607.01,18433.559,18341.527,18238.611,18533.145,18563.494,18627.004,18186.418,18513.943,18253.441,18381.35,18327.39,18845.486,18420.385,18471.457,18431.938,18489.607,18572.28,18582.436,18330.754
