datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-09-06,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555,18648.555
2023-09-07,18330.928,18332.95,18330.941,18340.38,18330.13,18330.215,18333.256,18330.223,18331.568,18333.994,18330.818,18330.797,18330.967,18329.77,18332.445,18330.506,18332.209,18332.68,18331.334,18331.672,18330.207,18333.127,18333.885,18331.412,18330.746,18330.623,18331.16,18333.803,18332.379,18330.828,18330.96,18335.045,18331.395,18330.152,18330.104,18330.34,18333.018,18332.223,18334.041,18330.691,18332.008,18331.021,18331.889,18330.682,18331.297,18330.365,18330.502,18330.008,18338.102,18333.305,18332.662
2023-09-08,18052.078,18060.877,18053.596,18082.412,18048.818,18050.988,18058.023,18049.84,18051.406,18055.684,18055.045,18051.902,18054.05,18047.11,18059.13,18052.77,18057.895,18056.29,18054.28,18056.031,18049.037,18056.002,18062.555,18054.055,18052.076,18052.412,18051.283,18066.027,18058.96,18052.82,18053.914,18058.996,18053.371,18048.53,18050.51,18050.076,18053.848,18056.336,18056.639,18053.08,18058.43,18050.635,18051.33,18059.756,18053.22,18048.648,18051.746,18055.309,18074.465,18062.41,18064.137
2023-09-09,17815.873,17828.645,17823.621,17862.5,17809.117,17813.0,17821.705,17813.285,17811.514,17821.75,17821.748,17820.992,17820.416,17806.793,17836.64,17820.95,17832.797,17823.441,17819.014,17827.092,17820.818,17823.275,17836.844,17823.668,17813.99,17813.297,17810.969,17841.715,17836.572,17816.215,17821.344,17825.732,17835.428,17811.43,17814.512,17810.37,17813.578,17820.809,17828.559,17815.59,17824.451,17814.469,17815.684,17833.03,17819.0,17807.662,17815.848,17821.844,17853.645,17835.518,17840.969
2023-09-10,17633.283,17634.867,17645.092,17709.34,17638.963,17642.264,17630.88,17636.504,17616.668,17632.531,17643.121,17644.445,17632.78,17613.533,17669.139,17638.06,17662.084,17635.15,17633.107,17644.99,17642.578,17641.74,17649.576,17643.412,17616.498,17621.922,17618.205,17663.238,17668.625,17624.408,17645.092,17643.1,17677.025,17631.904,17620.975,17612.44,17616.678,17653.654,17651.354,17621.043,17644.385,17634.498,17630.203,17670.38,17631.426,17608.668,17630.72,17661.012,17676.537,17652.764,17675.021
2023-09-11,17513.305,17496.545,17525.531,17602.46,17538.225,17518.062,17488.693,17521.342,17475.096,17490.914,17516.402,17511.678,17493.77,17499.502,17532.758,17519.613,17557.807,17539.094,17496.398,17512.84,17523.951,17532.182,17502.016,17513.646,17496.32,17492.816,17492.814,17549.344,17553.93,17509.732,17524.033,17515.992,17568.8,17529.172,17475.623,17463.213,17466.914,17526.953,17527.326,17476.162,17525.75,17521.574,17492.941,17577.377,17493.766,17453.793,17498.064,17556.877,17544.646,17525.219,17570.152
2023-09-12,17448.385,17417.225,17464.36,17516.969,17497.883,17434.896,17387.053,17446.746,17405.768,17428.629,17447.043,17419.441,17402.28,17457.58,17454.19,17481.262,17515.514,17513.035,17416.928,17432.73,17456.19,17509.13,17392.191,17432.445,17440.979,17411.576,17415.9,17495.322,17484.488,17449.715,17445.145,17446.383,17526.797,17491.28,17384.594,17360.424,17357.56,17427.004,17456.422,17375.357,17451.297,17475.975,17404.5,17550.201,17409.479,17373.143,17402.805,17513.62,17448.348,17441.66,17519.322
2023-09-13,17445.064,17405.113,17471.19,17471.98,17521.232,17415.39,17341.041,17427.6,17408.377,17451.996,17449.797,17390.344,17380.16,17484.61,17429.068,17512.633,17554.76,17571.258,17417.547,17414.936,17455.13,17584.031,17327.977,17419.06,17432.51,17388.535,17399.363,17519.49,17473.324,17455.121,17420.29,17447.232,17568.654,17526.875,17355.143,17324.963,17313.82,17376.2,17454.098,17330.328,17432.416,17502.098,17383.186,17609.53,17393.578,17359.96,17363.293,17542.049,17400.09,17421.762,17548.236
2023-09-14,17507.934,17455.342,17555.09,17496.984,17605.36,17479.88,17347.604,17462.426,17461.87,17551.549,17513.332,17430.576,17442.498,17588.082,17454.633,17610.379,17667.049,17724.78,17493.979,17449.22,17533.143,17725.002,17309.828,17490.002,17472.084,17422.717,17451.79,17607.658,17519.207,17523.947,17478.58,17505.8,17744.145,17641.953,17389.08,17364.709,17337.564,17377.791,17536.01,17348.139,17483.627,17586.963,17414.39,17756.96,17448.54,17401.834,17383.95,17642.393,17396.95,17462.701,17651.36
2023-09-15,17587.03,17503.633,17666.469,17534.816,17704.58,17563.568,17369.025,17501.076,17501.416,17692.312,17602.266,17494.646,17542.701,17711.186,17476.533,17731.643,17796.31,17912.018,17588.664,17493.438,17632.182,17868.285,17291.613,17604.455,17516.975,17448.346,17490.057,17718.143,17582.727,17578.498,17624.852,17584.115,18022.988,17777.266,17449.346,17463.863,17380.05,17385.977,17682.031,17389.867,17584.92,17690.148,17452.166,17947.09,17516.562,17448.72,17420.922,17765.26,17374.68,17503.428,17794.816
2023-09-16,17626.916,17502.246,17726.879,17517.531,17738.344,17602.705,17352.973,17472.066,17508.207,17800.191,17676.79,17493.783,17593.074,17783.516,17451.152,17813.826,17880.693,18079.852,17657.602,17521.031,17660.084,17946.06,17247.424,17691.709,17541.488,17414.152,17461.613,17804.879,17614.389,17567.836,17793.88,17630.572,18291.652,17880.322,17481.86,17557.422,17359.29,17345.268,17823.938,17388.662,17661.63,17746.795,17434.537,18087.951,17515.342,17447.174,17417.19,17825.623,17276.064,17462.496,17925.305
2023-09-17,17584.63,17445.697,17712.707,17419.201,17681.062,17568.607,17289.256,17351.186,17475.723,17860.742,17737.285,17402.293,17568.16,17804.242,17351.232,17855.494,17914.395,18218.965,17680.65,17513.95,17561.562,17936.834,17182.56,17700.963,17516.752,17305.838,17363.615,17868.943,17571.492,17484.496,17899.248,17621.963,18455.086,18001.15,17478.578,17593.836,17262.105,17240.44,17912.68,17309.17,17676.104,17703.523,17348.71,18162.256,17438.441,17372.922,17385.451,17798.19,17103.87,17321.318,18037.926
2023-09-18,17473.771,17377.205,17660.938,17253.117,17553.31,17480.59,17204.568,17187.445,17434.574,17907.867,17808.44,17261.664,17496.535,17806.953,17188.568,17923.752,17936.693,18390.447,17669.742,17462.889,17363.72,17856.809,17115.732,17623.363,17436.125,17163.08,17222.168,17938.354,17456.168,17360.14,17978.031,17594.12,18584.83,18250.986,17451.203,17616.842,17099.209,17096.629,17953.537,17159.383,17659.244,17580.977,17197.44,18264.146,17343.44,17248.736,17351.7,17728.576,16878.383,17098.94,18208.436
2023-09-19,17358.658,17389.26,17639.742,17045.488,17424.225,17380.078,17135.531,17063.889,17436.375,17980.986,17963.01,17136.193,17467.756,17828.562,17050.45,18059.58,17995.81,18633.266,17662.678,17423.793,17154.346,17773.398,17097.445,17513.74,17337.338,17082.613,17080.895,18030.018,17303.71,17216.252,18182.69,17627.77,18812.822,18641.23,17410.783,17699.416,16905.066,16966.13,18027.787,16998.898,17695.906,17441.088,17002.875,18440.643,17283.938,17107.182,17327.055,17686.627,16616.732,16845.832,18526.08
2023-09-20,17324.004,17546.08,17716.203,16849.773,17371.367,17289.656,17107.092,17044.156,17482.59,18099.178,18275.865,17112.049,17457.578,17862.602,17012.854,18186.418,18126.365,18811.746,17714.574,17459.912,17026.459,17752.826,17193.158,17419.705,17271.617,17151.908,16989.031,18146.375,17175.576,17055.363,18626.094,17764.889,19203.393,19077.355,17381.576,17892.715,16714.102,16901.582,18151.307,16905.592,17863.156,17367.46,16796.889,18599.307,17265.594,17018.15,17319.396,17722.29,16338.086,16644.836,18904.56
2023-09-21,17371.12,17815.932,17926.281,16712.568,17379.084,17234.893,17117.668,17233.254,17596.285,18230.488,18871.96,17196.904,17416.928,17881.803,17143.83,18212.191,18295.219,18876.436,17836.754,17569.479,17049.469,17802.41,17382.326,17385.176,17269.434,17373.055,16981.51,18322.928,17123.506,16898.99,19212.258,18055.316,19811.076,19503.465,17401.893,18246.63,16523.809,16990.7,18225.607,16898.777,18285.055,17432.035,16610.766,18690.752,17284.766,17109.67,17314.031,17855.328,16077.554,16514.045,19187.307
2023-09-22,17523.24,18149.383,18261.213,16736.1,17457.986,17206.479,17214.914,17853.373,17768.223,18404.07,20091.729,17402.973,17344.562,17879.24,17602.936,18127.008,18457.771,18903.99,18109.959,17720.94,17297.982,17907.844,17708.438,17482.543,17333.908,17685.322,17075.424,18776.102,17162.207,16762.281,20007.36,18643.271,20600.156,19990.115,17526.932,19029.326,16351.507,17646.635,18638.354,16971.979,19166.021,17664.924,16504.111,18842.062,17387.963,17511.54,17300.754,18113.303,15872.654,16485.35,19334.998
2023-09-23,17863.71,18555.113,18671.824,17134.35,17655.662,17213.508,17577.383,19057.924,18062.77,18796.066,21758.26,17725.412,17285.443,17869.035,18400.82,17977.35,18639.303,18977.799,18891.766,17912.75,17822.084,18130.594,18483.281,17813.78,17429.996,18014.89,17301.22,19745.744,17286.803,16657.756,21284.184,19503.627,21330.77,20528.168,17838.004,20463.527,16207.0,19532.008,20256.043,17145.262,20345.445,18132.322,16531.234,19253.871,17676.33,18395.625,17261.375,18446.385,15744.648,16552.006,19464.441
2023-09-24,18430.248,19056.174,19057.934,18060.92,18013.686,17270.71,18330.771,20334.008,18481.682,19488.86,23020.291,18169.553,17280.744,17868.06,19165.83,17826.482,18815.479,19090.584,20293.666,18125.559,18552.564,18584.318,19629.88,18393.248,17503.262,18337.682,17661.416,20718.123,17509.197,16608.521,22658.652,20225.18,21710.086,20953.143,18285.113,21703.963,16119.21,21581.209,22509.396,17420.906,21212.559,18804.75,16635.11,19730.463,18090.438,19787.406,17179.268,18725.402,15696.473,16718.795,19617.523
2023-09-25,18980.268,19540.518,19313.75,19148.41,18485.17,17323.574,19056.045,20951.545,18891.027,20205.484,23406.596,18678.654,17362.777,17882.385,19525.7,17731.45,18872.81,19203.633,21609.256,18379.186,19312.04,19167.412,20429.314,18977.092,17494.207,18625.033,18183.842,20996.328,17788.27,16594.146,23156.201,20459.48,21760.61,21098.213,18674.426,21915.873,16160.777,22284.45,23338.035,17695.129,21536.824,19381.197,16725.035,19885.398,18360.428,21097.412,17066.805,18830.74,15707.385,16978.688,19692.45
2023-09-26,19273.818,19906.57,19354.498,19823.3,18954.38,17309.242,19258.877,20999.113,19184.102,20562.336,23130.72,19103.115,17523.129,17872.56,19472.604,17718.852,18752.31,19302.896,22070.422,18615.639,19932.148,19584.418,20696.463,19228.484,17414.145,18821.656,18874.48,20712.0,17989.336,16570.658,22727.992,20256.844,21678.098,20968.428,18862.81,21383.045,16319.722,21967.543,22727.324,17870.13,21490.928,19665.031,16767.566,19760.316,18371.408,21746.107,16976.95,18743.844,15767.371,17309.506,19634.164
2023-09-27,19340.248,20247.152,19224.334,19956.648,19356.484,17242.385,19014.064,20975.277,19343.201,20487.438,22623.027,19333.705,17691.496,17828.705,19220.752,17769.877,18503.37,19380.34,21770.693,18784.87,20270.936,19656.2,20748.844,19076.086,17333.799,18915.982,19577.986,20253.727,17977.496,16508.166,21927.111,19858.47,21719.791,20690.025,18887.459,20618.768,16433.916,21293.771,21722.06,18019.11,21283.117,19676.11,16774.219,19627.459,18163.488,21839.637,16987.6,18571.918,15844.034,17728.111,19506.945
2023-09-28,19280.27,20657.416,18998.205,19767.547,19685.527,17164.838,18645.895,21087.54,19408.441,20149.006,22146.35,19440.287,17853.338,17807.238,18948.668,17834.936,18192.518,19399.86,21235.0,18865.2,20275.42,19448.633,20796.691,18745.09,17315.117,18963.475,20035.535,19817.24,17782.02,16447.822,21137.27,19442.785,22151.914,20388.22,18841.84,19911.338,16370.855,20723.04,20882.48,18240.975,21003.885,19484.486,16728.068,19674.463,17865.512,21870.654,17174.695,18470.852,15981.438,18241.879,19399.957
2023-09-29,19179.432,21124.871,18758.996,19472.58,19930.713,17117.346,18367.504,21239.854,19388.684,19739.066,21761.492,19521.293,18005.945,17867.352,18713.559,17858.367,17874.852,19340.559,20761.594,18876.33,20025.412,19117.99,20859.432,18449.38,17357.36,19035.732,20128.658,19484.53,17531.746,16437.424,20485.807,19087.746,22771.732,20194.672,18832.324,19355.1,16177.914,20569.174,20349.418,18557.92,20804.434,19198.201,16606.57,20001.982,17553.566,22233.904,17575.582,18567.303,16240.277,18816.848,19415.133
2023-09-30,19108.754,21497.729,18589.889,19180.15,20073.455,17140.38,18223.963,21335.955,19278.36,19385.117,21456.557,19622.107,18186.107,18030.492,18497.695,17849.5,17581.8,19193.145,20355.47,18859.076,19670.87,18790.791,20888.094,18264.367,17409.182,19165.508,19926.098,19284.338,17325.97,16473.246,19982.44,18803.113,23139.113,20154.143,18877.97,18957.379,15970.518,20715.582,20077.3,18902.014,20882.87,18900.283,16458.197,20530.584,17258.248,22933.998,18075.43,18983.598,16641.566,19354.537,19774.562
2023-10-01,19090.357,21656.598,18560.43,18897.594,20154.36,17263.404,18247.537,21411.346,19088.145,19154.889,21217.936,19707.705,18406.834,18226.834,18267.793,17884.22,17328.69,18952.34,19940.201,18839.65,19320.408,18513.607,20828.945,18191.838,17413.703,19385.568,19623.613,19176.793,17193.334,16521.719,19593.559,18609.22,23187.719,20212.219,18973.486,18671.783,15841.728,20851.879,19917.326,19208.688,21367.453,18643.629,16362.526,21006.404,16996.064,23648.18,18472.184,19687.982,17221.629,19718.615,20641.893
2023-10-02,19130.393,21690.602,18701.117,18653.637,20200.271,17475.035,18412.396,21508.822,18911.016,19096.5,21027.021,19751.69,18672.94,18376.37,18040.041,18029.059,17120.473,18652.117,19496.695,18794.227,19031.938,18238.64,20667.713,18190.717,17332.846,19768.307,19369.043,19056.035,17142.205,16597.803,19309.672,18530.855,23139.17,20251.11,19114.256,18448.262,15822.565,20756.777,20093.55,19466.066,22309.4,18423.602,16361.385,21226.746,16774.125,24966.78,18677.998,20254.459,18163.086,19879.928,21662.373
2023-10-03,19190.686,21865.393,18956.973,18458.467,20208.094,17691.777,18574.32,21588.545,18821.863,19282.523,20861.996,19777.062,18957.871,18441.656,17842.115,18306.35,16928.531,18317.973,19054.342,18708.12,18806.11,17954.771,20470.602,18206.408,17166.787,20421.592,19227.191,18862.945,17155.105,16778.268,19149.09,18560.576,23145.86,20227.754,19320.947,18263.586,15893.174,20456.668,20990.27,19719.984,23268.266,18229.227,16457.389,21137.477,16608.78,27050.104,18745.867,20354.836,19476.645,19966.678,22193.916
2023-10-04,19236.99,22504.584,19197.674,18303.934,20135.684,17858.746,18672.867,21606.078,18801.717,19747.812,20712.959,19796.352,19208.21,18440.078,17695.314,18625.314,16747.035,18002.37,18660.104,18585.611,18647.725,17691.566,20305.564,18183.664,16943.414,21362.762,19217.527,18654.2,17214.158,17161.918,19087.299,18685.578,23201.084,20218.854,19562.805,18127.484,16014.947,20060.246,22331.371,19975.543,23714.096,18097.016,16595.4,20807.463,16506.79,28372.242,18768.787,20111.207,20447.469,20035.324,22121.676
2023-10-05,19217.477,23565.447,19455.256,18182.35,19961.105,17973.76,18704.053,21536.213,18764.979,20309.56,20582.654,19825.412,19479.783,18430.258,17593.225,18864.297,16606.43,17765.586,18322.701,18450.441,18538.83,17453.71,20195.2,18114.861,16697.879,22353.799,19294.662,18535.494,17275.182,17665.525,18997.74,18988.951,23233.72,20234.512,19770.744,18032.115,16150.68,19636.146,23241.193,20171.518,23598.455,18076.934,16689.758,20353.814,16469.758,28204.111,18805.916,19762.977,20643.777,20010.107,21756.672
