datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-08-22,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434,22502.127406765434
2023-08-23,22817.6640625,22816.57421875,22818.4921875,22818.44140625,22821.1796875,22818.458984375,22817.673828125,22837.611328125,22816.12890625,22818.97265625,22831.21875,22816.251953125,22817.05859375,22817.30859375,22817.77734375,22822.173828125,22816.9375,22818.763671875,22819.15625,22817.46484375,22816.076171875,22816.94921875,22817.177734375,22818.3203125,22819.525390625,22823.771484375,22819.62109375,22816.50390625,22818.4375,22816.33203125,22818.26171875,22817.4765625,22817.171875,22818.755859375,22816.095703125,22817.068359375,22820.400390625,22818.443359375,22821.2734375,22816.560546875,22820.970703125,22816.51953125,22846.8125,22818.53125,22818.998046875,22820.05078125,22826.734375,22821.302734375,22815.666015625,22817.5703125,22816.908203125
2023-08-24,22950.49609375,22945.62890625,22951.275390625,22948.521484375,22961.126953125,22954.109375,22948.0078125,22998.076171875,22941.77734375,22952.55859375,22973.04296875,22945.96484375,22945.787109375,22947.36328125,22946.265625,22965.109375,22942.14453125,22946.833984375,22955.3515625,22953.7734375,22941.341796875,22947.296875,22948.990234375,22951.154296875,22954.705078125,22968.080078125,22949.31640625,22945.646484375,22944.470703125,22943.576171875,22950.73046875,22955.216796875,22947.076171875,22954.4609375,22937.966796875,22948.966796875,22967.423828125,22951.380859375,22964.166015625,22942.142578125,22964.8359375,22947.19921875,23025.53125,22952.591796875,22962.474609375,22959.443359375,22993.46484375,22963.416015625,22941.87890625,22953.060546875,22946.818359375
2023-08-25,22862.52734375,22862.328125,22854.8984375,22853.41796875,22890.462890625,22868.373046875,22869.8359375,22935.732421875,22848.14453125,22870.181640625,22889.1953125,22854.072265625,22853.6171875,22856.45703125,22857.447265625,22885.98046875,22847.373046875,22848.71875,22868.896484375,22879.58203125,22848.181640625,22861.361328125,22860.447265625,22879.576171875,22862.439453125,22890.740234375,22848.306640625,22864.416015625,22842.796875,22857.978515625,22859.650390625,22881.4453125,22851.1875,22869.8125,22831.841796875,22871.630859375,22902.57421875,22864.322265625,22892.60546875,22844.875,22904.68359375,22861.607421875,22983.904296875,22880.130859375,22902.916015625,22891.611328125,22945.841796875,22891.982421875,22845.12109375,22880.091796875,22856.603515625
2023-08-26,22613.21875,22624.888671875,22594.41796875,22598.193359375,22650.173828125,22618.8984375,22638.51953125,22707.189453125,22598.615234375,22639.052734375,22635.107421875,22600.51171875,22607.962890625,22607.181640625,22613.9375,22640.134765625,22597.412109375,22588.744140625,22619.982421875,22662.529296875,22599.40234375,22610.359375,22611.783203125,22640.484375,22607.228515625,22640.748046875,22581.615234375,22646.4375,22577.611328125,22629.056640625,22601.701171875,22648.234375,22599.310546875,22615.59765625,22562.21875,22660.833984375,22674.392578125,22613.67578125,22664.3046875,22586.271484375,22694.119140625,22615.611328125,22761.498046875,22655.15234375,22694.412109375,22671.1953125,22726.466796875,22675.13671875,22588.349609375,22657.34765625,22617.759765625
2023-08-27,22292.1875,22315.9140625,22268.3125,22258.55078125,22326.6484375,22289.048828125,22335.0703125,22395.404296875,22274.24609375,22343.57421875,22292.158203125,22262.845703125,22303.12890625,22286.17578125,22292.013671875,22315.466796875,22269.890625,22260.806640625,22300.171875,22380.8046875,22266.26953125,22280.0,22292.953125,22316.30078125,22286.05078125,22306.09765625,22236.849609375,22385.091796875,22244.5625,22340.98046875,22256.955078125,22341.08203125,22279.34375,22276.08203125,22213.173828125,22424.876953125,22363.96875,22286.2265625,22367.794921875,22254.759765625,22432.427734375,22305.46484375,22461.3671875,22358.68359375,22410.130859375,22377.052734375,22417.0703125,22408.466796875,22253.892578125,22388.62109375,22318.41015625
2023-08-28,21952.890625,21993.396484375,21929.400390625,21885.595703125,21983.220703125,21946.568359375,22010.837890625,22043.720703125,21927.048828125,22025.98046875,21928.40625,21905.765625,21976.080078125,21950.119140625,21954.77734375,21992.912109375,21918.41796875,21912.2734375,21962.15234375,22054.345703125,21896.83203125,21941.927734375,21964.96484375,21978.05859375,21969.166015625,21951.025390625,21877.994140625,22102.98828125,21906.16796875,22023.05859375,21890.7890625,22009.5625,21943.435546875,21924.380859375,21847.599609375,22239.01171875,22035.5625,21937.29296875,22069.900390625,21906.185546875,22171.392578125,22000.703125,22164.138671875,22041.02734375,22116.671875,22070.234375,22083.6796875,22143.703125,21907.939453125,22126.9921875,22010.18359375
2023-08-29,21647.05078125,21748.232421875,21633.36328125,21552.71875,21678.564453125,21652.7421875,21743.166015625,21683.650390625,21607.056640625,21748.50390625,21616.625,21615.65234375,21686.337890625,21641.66015625,21665.177734375,21738.478515625,21593.73046875,21595.048828125,21661.8125,21751.900390625,21561.21875,21645.556640625,21673.033203125,21687.9609375,21708.447265625,21635.80859375,21560.2578125,21896.705078125,21605.49609375,21821.08984375,21591.40234375,21711.974609375,21629.494140625,21624.326171875,21530.322265625,22190.6015625,21721.18359375,21613.564453125,21813.4453125,21595.251953125,21947.986328125,21782.658203125,21893.587890625,21760.88671875,21863.541015625,21790.595703125,21773.771484375,21913.501953125,21620.11328125,21918.380859375,21757.609375
2023-08-30,21419.2421875,21657.9140625,21472.564453125,21319.341796875,21467.62109375,21463.623046875,21593.783203125,21361.115234375,21378.59375,21599.876953125,21423.05859375,21461.669921875,21504.734375,21405.720703125,21478.22265625,21595.103515625,21368.36328125,21367.333984375,21451.4765625,21544.751953125,21347.697265625,21481.728515625,21463.322265625,21541.681640625,21502.212890625,21392.955078125,21320.06640625,21936.740234375,21401.294921875,21940.10546875,21455.806640625,21477.294921875,21377.0625,21433.84765625,21308.919921875,22362.572265625,21474.08984375,21359.98828125,21636.232421875,21413.69140625,21803.01953125,21742.45703125,21753.033203125,21576.974609375,21693.47265625,21580.029296875,21515.05859375,21800.1640625,21455.73046875,21806.029296875,21610.314453125
2023-08-31,21273.572265625,21698.873046875,21467.755859375,21200.759765625,21366.552734375,21376.82421875,21542.345703125,21090.517578125,21255.365234375,21580.11328125,21385.728515625,21435.38671875,21411.56640625,21225.8125,21381.431640625,21506.076171875,21256.876953125,21233.482421875,21322.228515625,21422.40625,21266.771484375,21468.55859375,21327.326171875,21523.708984375,21320.0546875,21227.15625,21159.166015625,22161.1875,21301.56640625,22352.162109375,21477.82421875,21306.05859375,21195.451171875,21353.0390625,21183.05078125,22612.72265625,21315.03515625,21194.60546875,21512.994140625,21358.1171875,21722.9453125,21828.828125,21831.681640625,21487.724609375,21608.796875,21417.046875,21329.146484375,21808.240234375,21373.66015625,21788.73828125,21586.3125
