datetime,Ens0,Ens1,Ens2,Ens3,Ens4,Ens5,Ens6,Ens7,Ens8,Ens9,Ens10,Ens11,Ens12,Ens13,Ens14,Ens15,Ens16,Ens17,Ens18,Ens19,Ens20,Ens21,Ens22,Ens23,Ens24,Ens25,Ens26,Ens27,Ens28,Ens29,Ens30,Ens31,Ens32,Ens33,Ens34,Ens35,Ens36,Ens37,Ens38,Ens39,Ens40,Ens41,Ens42,Ens43,Ens44,Ens45,Ens46,Ens47,Ens48,Ens49,Ens50
2023-08-29,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404,21305.404
2023-08-30,21064.578,21058.682,21064.31,21059.494,21061.465,21070.895,21061.828,21065.172,21090.11,21063.8,21069.99,21055.2,21059.367,21060.049,21061.39,21062.271,21065.188,21071.021,21069.58,21058.96,21067.12,21067.379,21059.1,21063.527,21057.646,21071.744,21076.861,21061.164,21065.332,21058.318,21058.52,21067.877,21063.873,21068.215,21055.203,21062.736,21062.102,21075.297,21063.748,21062.6,21060.275,21080.066,21064.537,21057.83,21064.047,21057.852,21060.342,21057.686,21068.668,21057.492,21063.797
2023-08-31,20835.826,20823.213,20842.512,20829.08,20833.34,20867.695,20832.887,20851.574,20870.236,20839.092,20854.062,20817.283,20830.992,20831.352,20831.508,20837.668,20838.436,20857.22,20842.625,20831.756,20847.193,20850.969,20831.357,20846.225,20819.65,20850.473,20860.973,20832.29,20847.97,20821.627,20820.238,20845.701,20839.508,20852.018,20815.025,20836.998,20832.57,20876.068,20835.469,20837.56,20834.688,20876.568,20844.783,20829.068,20842.035,20823.125,20827.395,20825.414,20854.76,20820.762,20832.203
2023-09-01,20557.98,20537.418,20573.492,20558.139,20559.676,20616.87,20558.33,20585.139,20604.574,20569.59,20585.193,20528.646,20556.545,20549.45,20547.691,20571.172,20560.512,20601.82,20558.107,20554.268,20575.666,20581.49,20556.715,20588.05,20526.385,20580.967,20596.37,20555.885,20585.336,20537.717,20526.998,20579.604,20561.08,20588.834,20519.037,20554.502,20550.773,20631.848,20552.963,20562.295,20569.045,20615.945,20578.832,20554.285,20574.178,20539.557,20545.041,20548.785,20584.969,20534.523,20546.107
2023-09-02,20223.287,20198.21,20263.072,20240.19,20232.018,20316.041,20232.822,20264.217,20305.996,20250.617,20267.283,20199.068,20219.363,20206.385,20220.523,20259.871,20250.602,20312.902,20213.012,20214.947,20246.463,20247.598,20220.629,20283.81,20178.094,20248.273,20283.146,20219.412,20271.535,20209.537,20175.672,20263.078,20226.523,20267.13,20170.082,20221.945,20217.78,20326.213,20217.275,20233.201,20252.123,20299.828,20257.498,20223.207,20252.473,20218.527,20217.225,20222.98,20256.04,20196.463,20203.172
2023-09-03,19870.459,19840.033,19942.766,19910.092,19905.504,20029.566,19897.178,19929.857,20042.805,19925.793,19977.8,19866.57,19854.582,19852.031,19893.361,19950.79,19933.545,20023.326,19847.617,19866.305,19897.84,19894.006,19877.465,19984.299,19819.8,19896.49,19945.088,19875.32,19942.553,19906.52,19815.35,19938.83,19873.451,19925.654,19806.63,19883.113,19865.639,20000.38,19871.254,19884.531,19926.672,19969.246,19936.902,19888.244,19917.428,19906.357,19897.576,19900.992,19901.713,19843.799,19843.232
2023-09-04,19547.883,19504.756,19658.977,19605.498,19613.742,19806.926,19598.31,19632.996,19830.62,19630.86,19764.51,19570.586,19519.19,19531.494,19611.05,19678.031,19627.436,19769.605,19498.686,19577.355,19564.781,19566.72,19578.092,19722.838,19487.137,19574.104,19635.387,19567.557,19648.273,19665.922,19486.535,19648.166,19568.059,19608.875,19465.945,19579.836,19538.74,19711.266,19562.43,19555.055,19643.572,19675.693,19664.018,19577.266,19620.506,19645.348,19615.357,19634.94,19568.88,19513.904,19506.291
2023-09-05,19264.62,19228.082,19439.383,19336.3,19350.209,19625.512,19366.877,19383.965,19623.062,19366.672,19586.434,19328.432,19230.64,19254.115,19393.69,19425.914,19351.357,19552.033,19195.084,19364.557,19264.977,19289.502,19316.809,19504.51,19185.564,19304.48,19377.092,19308.273,19407.184,19452.154,19206.107,19403.2,19339.652,19330.527,19184.418,19334.643,19257.406,19473.379,19306.525,19261.006,19409.748,19428.77,19434.65,19309.086,19373.771,19432.629,19379.678,19434.883,19290.027,19218.95,19200.844
2023-09-06,19028.633,19016.078,19277.074,19123.227,19107.492,19457.621,19212.896,19177.566,19409.172,19140.055,19398.332,19142.75,18991.814,19016.234,19222.342,19193.484,19129.52,19394.598,18951.174,19206.986,19008.746,19069.217,19080.342,19308.795,18919.41,19100.686,19186.906,19100.045,19246.264,19249.287,18987.111,19202.86,19178.871,19098.744,18976.785,19152.455,19023.8,19277.312,19097.492,19011.797,19211.66,19221.91,19240.566,19085.188,19178.062,19246.717,19208.584,19299.26,19077.096,18968.678,18925.895
2023-09-07,18817.6,18851.906,19145.078,18950.285,18866.887,19272.338,19121.332,18995.705,19191.592,18941.418,19180.938,18998.803,18801.8,18781.822,19067.16,18969.139,18939.438,19276.182,18758.1,19070.523,18781.66,18888.232,18833.893,19110.709,18668.44,18947.896,19044.326,18917.75,19164.855,19054.402,18800.502,19019.375,19034.654,18898.62,18811.182,19000.871,18811.305,19097.428,18912.086,18800.273,19024.4,19052.834,19066.926,18878.129,19000.63,19060.395,19081.521,19208.871,18914.533,18743.824,18659.209
2023-09-08,18594.594,18688.115,18996.604,18774.738,18612.275,19045.58,19056.33,18808.594,18952.758,18742.338,18921.428,18862.62,18617.229,18509.434,18883.582,18719.133,18741.617,19144.902,18578.055,18896.621,18555.828,18691.629,18549.586,18892.898,18405.299,18788.318,18909.82,18724.273,19109.412,18849.383,18603.572,18800.9,18847.744,18683.266,18647.06,18857.576,18585.09,18928.26,18705.637,18599.266,18810.232,18902.016,18884.531,18659.887,18801.248,18846.04,18971.02,19108.336,18751.178,18501.06,18371.78
2023-09-09,18342.367,18494.6,18809.39,18563.752,18327.238,18769.658,19001.723,18597.332,18670.383,18527.805,18619.309,18720.945,18398.342,18190.982,18652.334,18423.838,18510.758,18981.201,18372.77,18670.46,18328.18,18444.236,18220.27,18663.662,18140.959,18587.69,18761.9,18503.734,19067.908,18593.84,18370.303,18516.17,18595.621,18431.744,18456.316,18706.645,18331.217,18731.164,18463.84,18373.959,18546.396,18753.834,18672.291,18416.861,18564.34,18583.457,18830.924,18939.867,18539.055,18211.842,18046.986
2023-09-10,18059.635,18270.95,18625.217,18325.736,18027.467,18456.592,18996.059,18372.371,18349.57,18300.861,18299.465,18611.75,18144.992,17844.766,18390.23,18103.97,18266.385,18810.26,18133.373,18438.2,18107.482,18172.893,17880.002,18440.17,17859.246,18402.027,18593.15,18268.064,19069.066,18299.602,18111.662,18206.41,18311.41,18165.715,18272.123,18533.65,18048.754,18477.121,18178.586,18121.63,18230.043,18606.06,18440.969,18170.01,18294.834,18277.238,18666.45,18719.191,18293.266,17884.78,17690.195
